順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
67,七五三 初穂料,26800,250,1.888,31.929,24,76,0,3,46,35,4,6,6
68,親知らず 横向き,21400,250,2.154,4.928,32,68,4,24,22,22,17,7,4
69,水イボ,29400,240,1.773,-9.628,19,81,1,8,41,31,10,6,3
70,入園式 服装 ママ,29000,240,1.801,109.437,9,91,0,10,52,24,5,6,3
71,七五三 親 服装,28500,240,1.803,14.954,20,80,0,5,46,32,4,7,6
72,歯が欠けたらどうする,23500,240,1.99,-0.002,35,65,3,16,25,28,16,7,5
73,前歯 虫歯,12100,240,2.683,5.532,29,71,7,25,30,22,10,3,3
74,虫歯 口臭,5500,240,3.464,0.001,42,58,3,24,31,28,10,3,1
75,虫歯菌,5000,240,3.557,0.001,44,56,2,10,22,24,16,15,11
76,マグビルド,28800,230,1.772,12.899,14,86,0,7,57,20,5,8,3
77,おかあさんといっしょ 応募,27500,230,1.793,73.3,13,87,0,8,55,25,3,6,3
78,3歳 身長,26500,230,1.843,39.871,19,81,0,7,44,29,5,8,7
79,親知らず 抜歯 費用,23300,230,2.002,0.007,38,62,2,40,26,16,11,3,2
80,歯磨き,20500,230,2.132,0.005,40,60,3,8,14,18,17,17,23
81,やけど,27900,220,1.748,0.846,25,75,5,11,20,27,19,10,8
82,ギガントサウルス,26800,220,1.768,-36.729,33,67,1,5,39,35,8,7,5
83,あかちゃんまん,25200,220,1.863,-2.526,28,72,7,19,39,19,8,5,3
84,手足口病 口の中,22000,220,1.963,-53.583,15,85,1,10,54,27,4,2,2
85,歯科検診,18700,220,2.172,0.002,35,65,4,12,19,24,20,12,9
86,中耳炎 熱,26200,210,1.745,8.486,15,85,2,10,45,29,7,5,2
87,120996085,25600,210,1.768,-40.154,11,89,0,7,58,30,1,2,2
88,こどもちゃれんじ 退会,24200,210,1.788,46.157,14,86,0,3,43,44,5,3,2
89,目やに 子供,23300,210,1.859,12.545,15,85,0,6,54,31,3,3,3
90,歯医者 麻酔 切れる時間,22300,210,1.943,11.016,26,74,5,24,29,25,11,4,2
91,オムツ 洗濯機 対処法,21800,210,1.93,31.272,19,81,0,7,58,27,4,2,2
92,120550904,21400,210,1.937,-8.135,13,87,0,6,57,30,2,3,2
93,サンタさん,19300,210,2.061,43.794,28,72,8,13,36,29,6,3,5
94,歯根膜炎,19200,210,2.077,0.162,27,73,2,9,18,26,23,14,8
95,歯痛,15500,210,2.268,0.016,40,60,2,10,20,27,20,11,10
96,虫歯 頭痛,6600,210,3.137,0,37,63,4,26,35,22,8,3,2
97,レゴデュプロ,25500,200,1.753,16.538,17,83,0,4,51,22,6,12,5
98,はやり目,24700,200,1.762,9.887,23,77,1,9,39,31,11,6,3
99,歯痛 痛み止め,24400,200,1.799,0.401,47,53,1,9,14,23,25,16,12
100,手足口病 熱,23400,200,1.782,-50.858,17,83,1,8,54,29,3,3,2
101,歯茎,20700,200,1.983,1.694,39,61,5,12,17,18,19,15,14
102,フィステル,20000,200,1.975,14.568,26,74,2,13,21,27,20,10,7
103,冷たいものが歯にしみる,12300,200,2.481,0.002,33,67,6,20,23,20,16,9,6
104,歯医者 料金,11800,200,2.553,-0.001,55,45,7,36,19,15,12,6,5
105,奥歯の歯茎が痛い,24400,190,1.763,-0.003,33,67,7,21,20,22,16,8,6
106,手足口病 保育園,22300,190,1.783,-56.461,16,84,0,9,56,26,4,3,2
107,乳歯,22200,190,1.826,-0.563,28,72,2,9,27,31,12,11,8
108,抜歯後,17600,190,2.076,2.757,32,68,1,11,15,20,23,17,13
109,奥歯 噛むと痛い,16600,190,2.128,0.003,38,62,8,12,15,20,23,14,8
110,753,24000,180,1.72,27.339,42,58,1,7,34,26,11,11,10
111,いちご舌,23400,180,1.727,-4.466,18,82,2,10,36,34,10,5,3
112,奥歯 抜歯 その後,23200,180,1.765,-0.012,35,65,1,2,7,19,34,24,13
113,育児ノイローゼ,22300,180,1.738,2.058,21,79,2,13,45,22,7,7,4
114,スタジオマリオ 七五三,21800,180,1.754,0.482,13,87,0,4,49,37,4,3,3
115,おばけなんてないさ,20700,180,1.83,-40.476,21,79,3,12,31,25,10,12,7
116,歯並び,20600,180,1.872,2.946,28,72,7,17,24,26,14,7,5
117,刺身 何歳から,19900,180,1.896,-9.518,20,80,0,10,56,26,2,3,3
118,子供にイライラが止まらない,19600,180,1.831,-4.006,9,91,1,5,41,43,7,1,2
119,歯の神経を取った後 痛い,19000,180,1.933,6.163,27,73,2,9,18,29,25,11,6
120,歯石とり 料金,18200,180,1.967,0.001,45,55,2,20,22,21,19,9,7
121,歯並び 悪すぎ,16700,180,2.034,0.015,31,69,7,12,23,33,16,5,4
122,コンポジットレジン,12500,180,2.368,0.002,35,65,3,17,19,24,20,10,7
123,知覚過敏 虫歯 違い,10400,180,2.54,0.002,30,70,6,18,23,23,16,9,5
124,虫歯 レーザー治療,7300,180,2.86,0,33,67,1,5,15,25,29,16,9
125,突発性発疹 保育園,22400,170,1.721,-18.301,8,92,0,10,54,21,4,8,3
126,キシリトールガム 効果,21600,170,1.761,0.005,41,59,5,11,11,18,21,17,17
127,歯周病 治る,20900,170,1.775,1.586,33,67,5,13,16,21,23,13,9
128,アールエスウイルス 症状子供,20300,170,1.808,-24.845,12,88,0,9,43,27,7,10,4
129,3歳 クリスマスプレゼント,20000,170,1.827,30.58,27,73,0,5,46,23,7,13,6
130,日本脳炎 予防接種 副反応,19700,170,1.835,8.65,14,86,2,7,44,33,7,4,3
131,溶連菌 子供 症状,19300,170,1.827,-18.476,15,85,0,7,52,31,4,3,3
132,指しゃぶり やめさせる,19200,170,1.841,-3.223,22,78,0,9,49,25,6,7,4
133,手足口病 食べやすいもの,18100,170,1.863,-0.588,22,78,0,6,53,32,4,3,2
134,子供 目やにがすごい,17600,170,1.949,5.35,28,72,0,7,57,30,2,2,2
135,結膜炎 保育園,17200,170,1.939,0.857,10,90,0,9,56,26,3,4,2
136,噛むと歯が痛い,15200,170,2.091,0.001,27,73,6,14,17,24,22,11,6
137,お化け,12200,170,2.302,11.776,54,46,6,12,26,28,12,8,8
138,おに,12100,170,2.33,0.096,30,70,4,9,32,25,12,9,9
139,フレーズ 英語,9600,170,2.608,76.821,43,57,5,7,7,13,23,25,20
140,歯の神経,7800,170,2.764,4.246,39,61,4,15,25,25,17,8,6
141,マスクメロン マスク意味,6300,170,3.051,-13.997,46,54,1,3,6,13,24,29,24
142,ブンブンジャー 映画,20600,160,1.719,17.37,35,65,2,7,45,31,7,5,3
143,3歳 誕生日プレゼント 男児,20000,160,1.77,-19.328,24,76,0,5,38,18,10,20,9
144,グリローズ,19800,160,1.736,90.455,10,90,0,3,55,34,3,3,2
145,ソアリン 身長制限,19700,160,1.729,6.572,20,80,1,5,53,30,3,5,3
146,ブンブンジャーショー,19600,160,1.772,-7.148,33,67,1,4,43,32,8,8,4
147,フッ素,19300,160,1.84,0.354,47,53,7,9,16,20,19,15,14
148,3歳,19100,160,1.824,20.855,22,78,2,10,41,26,7,7,7
149,フッ素 歯磨き粉,18300,160,1.85,0.021,33,67,2,9,20,22,20,15,12
150,歯医者 定期検診,17600,160,1.908,0.472,32,68,4,29,24,18,13,7,5
151,歯の痛みを和らげる方法,16900,160,1.943,0.146,40,60,3,11,19,26,24,9,8
152,子供 目やに 原因,16600,160,1.91,10.646,14,86,0,7,60,28,2,2,1
153,血餅,16000,160,1.998,14.729,33,67,8,23,26,21,13,6,3
154,銀歯 痛い,9600,160,2.461,0.733,35,65,4,20,30,28,12,4,2
155,レオナルドダヴィンチ空港,7700,160,2.789,90.985,43,57,1,7,6,10,24,29,23
156,熱性痙攣,19100,150,1.742,-26.233,23,77,2,17,48,19,6,5,3
157,イフミー,18600,150,1.765,-4.51,10,90,0,5,55,30,4,4,2
158,ひらがな 何歳から読める,17900,150,1.793,21.499,22,78,0,4,50,29,4,8,5
159,キッズカット 男,17000,150,1.818,33.842,19,81,0,4,46,41,5,2,2
160,歯周病とは,16700,150,1.922,0.176,31,69,8,23,17,19,17,8,8
161,抜歯 穴 いつ塞がる,16500,150,1.87,15.017,39,61,2,11,16,21,23,14,13
162,萬勇鞄,15700,150,1.885,61.087,16,84,0,3,50,35,4,5,3
163,根尖性歯周炎,14500,150,1.997,-0.007,30,70,1,13,19,26,21,12,8
164,鬼電話,13200,150,2.092,16.36,28,72,3,6,27,36,13,10,5
165,七五三 母親 服装,13000,150,2.069,-6.986,4,96,0,3,53,38,2,2,2
166,鬼 電話,8400,150,2.548,-3.026,26,74,1,5,49,37,4,3,1
167,日本一短い川,6500,150,2.861,139.983,52,48,1,3,6,14,23,29,24
168,もったいないばあさん,17600,140,1.754,4.551,22,78,7,16,28,25,9,8,7
169,予防接種 副反応 熱,17600,140,1.72,-33.74,9,91,0,12,57,19,4,5,3
170,奥歯が痛い 虫歯じゃない,17500,140,1.73,-0.002,33,67,4,11,14,23,27,14,7
171,歯痛い,17000,140,1.809,-0.348,44,56,2,4,10,23,31,18,12
172,2歳 体重,16800,140,1.759,-26.303,17,83,0,10,49,24,5,8,4
173,歯槽膿漏,16300,140,1.839,0.003,40,60,2,9,14,21,24,15,15
174,膿,16000,140,1.853,1.515,49,51,11,16,20,22,15,9,7
175,鼻毛,16000,140,1.843,24.095,64,36,6,14,22,22,16,9,11
176,子供 肺炎 症状,15800,140,1.793,-7.635,16,84,0,6,48,33,5,5,3
177,3歳児 言うこと聞かない,15500,140,1.916,-14.634,28,72,0,4,31,23,9,20,13
178,リボン 折り紙,15400,140,1.907,21.604,11,89,3,10,36,32,9,6,4
179,エナメル質形成不全,14600,140,1.909,1.24,13,87,4,15,35,30,9,4,3
180,言うことを聞かない子供,13900,140,1.972,0.013,22,78,1,3,27,44,14,7,4
181,リアルピース 年齢,13400,140,1.982,-1.564,18,82,3,11,53,25,3,3,2
182,智歯周囲炎,12400,140,2.09,3.134,31,69,3,28,26,20,14,6,3
183,ドライソケット 見た目,11200,140,2.247,9.735,24,76,2,30,30,19,12,5,2
184,歯石とり 痛い,10400,140,2.311,16.796,32,68,4,16,23,25,18,10,4
185,歯医者 予約,10400,140,2.295,0.931,45,55,5,25,24,22,14,6,4
186,歯の神経が死んだ 症状,9800,140,2.318,0.097,26,74,4,11,19,27,22,10,7
187,ミュータンス菌,5800,140,2.85,0.027,37,63,3,14,22,26,17,11,7
188,う蝕,5500,140,2.922,0.001,38,62,3,17,16,20,20,13,11
189,アンパンマン ブロック,16800,130,1.749,12.864,21,79,0,7,53,23,5,9,3
190,7倍粥 炊飯器,15800,130,1.814,10.8,6,94,0,17,65,13,2,2,1
191,若白髪 原因,15600,130,1.871,-24.058,34,66,14,44,19,10,8,3,2
192,かえであーたん,15500,130,1.784,-8.267,28,72,0,5,47,30,5,8,5
193,耳が痛い 子供,15500,130,1.771,-2.943,16,84,1,2,40,47,5,2,3
194,クループ 咳,15300,130,1.8,39.151,16,84,1,6,40,29,10,10,4
195,パウパトロール イベント,14900,130,1.791,-6.248,34,66,0,5,48,31,6,7,3
196,子供 熱だけ,14400,130,1.831,-10.257,15,85,0,4,48,38,5,3,2
197,イヤイヤ期 いつまで,14000,130,1.862,-20.656,27,73,1,9,54,24,3,6,3
198,おかあさんといっしょ 観覧,13900,130,1.926,-60.985,11,89,0,4,60,27,2,4,3
199,歯科検診 用語,13900,130,1.886,-0.002,24,76,14,8,21,37,11,5,4
200,アデノ,13400,130,1.916,-5.788,20,80,1,6,44,31,9,6,3
201,知覚過敏 ずっと痛い,13300,130,1.969,0.091,29,71,2,8,16,26,26,14,8
202,七五三 写真,13200,130,1.922,-16.871,23,77,0,3,42,39,5,5,6
203,歯石 原因,13000,130,1.937,0.947,44,56,3,8,18,26,25,12,8
204,手足口病 軽症,12500,130,1.966,-65.752,12,88,1,10,55,27,3,2,2
205,ゆびたこ 絵本,10200,130,2.221,-16.761,15,85,0,7,51,26,6,7,3
206,歯が痛い 神経,9400,130,2.328,-0.001,26,74,6,18,22,30,14,5,5
207,奥歯,6600,130,2.666,1.933,36,64,5,17,17,21,18,12,10
208,歯石取り 頻度,15700,120,1.737,10.23,36,64,1,11,19,24,24,13,8
209,キュアウィング,15500,120,1.732,133.84,34,66,12,16,37,24,5,3,3
210,手足口病 咳,15400,120,1.727,-95.583,13,87,0,6,56,32,3,2,1
211,たんこぶ,15300,120,1.733,-7.367,32,68,5,13,25,24,16,10,7
212,すうじのうた,15300,120,1.728,-3.794,16,84,1,4,25,27,13,18,12
213,チャレンジ1年生,15200,120,1.762,59.523,22,78,2,7,37,39,6,5,4
214,イーゼルとは,15000,120,1.81,-0.002,43,57,2,10,9,12,17,20,30
215,チェイス,14500,120,1.776,48.224,43,57,4,10,29,21,12,12,12
216,小児がん 初期症状,14400,120,1.769,21.062,10,90,1,9,49,31,3,2,5
217,新2号認定とは,14300,120,1.741,17.312,12,88,0,5,55,33,3,2,2
218,手足口病 塗り薬,14200,120,1.773,-54.212,16,84,0,6,53,32,4,3,2
219,歯茎 白い,14000,120,1.823,-0.752,29,71,6,21,26,23,14,6,4
220,シンカリオン ハッピーセット,13800,120,1.849,-104.122,29,71,1,5,47,35,5,4,3
221,手足口病 喉の痛み,13100,120,1.853,-29.487,21,79,2,8,48,34,5,2,1
222,amazonキッズタブレット,12700,120,1.876,9.753,20,80,0,5,51,34,4,4,2
223,突発性発疹 2回目,12600,120,1.908,-26.227,10,90,0,9,55,21,5,7,3
224,手足口病 登園,12500,120,1.931,-46.489,13,87,0,4,58,31,3,3,1
225,知覚過敏 原因,12300,120,2.026,8.089,33,67,9,23,20,19,15,8,6
226,粉薬 使用期限,12100,120,1.905,46.067,10,90,1,6,52,33,4,2,2
227,歯痛 痛み止めが効かない,12000,120,1.937,-0.005,31,69,1,10,20,27,24,11,7
228,熱いものが歯にしみる,11900,120,1.984,0.615,24,76,2,8,15,26,26,14,9
229,ラブール警部,11700,120,2.026,-22.768,35,65,1,6,46,30,5,7,5
230,歯ぎしり,11300,120,2.057,14.041,33,67,6,20,21,23,17,7,6
231,抜歯 料金,11200,120,2.065,0.897,38,62,3,21,20,20,18,10,8
232,トイトレ,10900,120,2.064,-16.827,13,87,1,11,59,21,3,3,2
233,歯茎 痛い,9600,120,2.202,0.001,32,68,6,19,29,24,14,5,3
234,3歳 睡眠時間,9600,120,2.156,4.55,16,84,0,5,61,30,1,1,2
235,うし,9400,120,2.215,0,36,64,5,8,17,23,16,14,17
236,ミルクチョコレート,9100,120,2.337,244.566,37,63,7,9,11,20,20,18,15
237,う歯,8800,120,2.244,0.001,28,72,6,11,19,32,19,7,6
238,歯石 口臭,7900,120,2.335,0.118,51,49,3,17,28,29,16,5,2
239,歯の痛み,7300,120,2.494,-0.001,36,64,2,9,17,25,22,13,12
240,虫歯治療後 しみる,6000,120,2.738,8.348,27,73,6,28,31,20,10,3,2
241,怖い鬼,5100,120,2.809,-0.992,41,59,1,9,49,28,5,5,3
242,折り紙 かえる 作り方,14900,110,1.72,-16.544,28,72,2,6,31,26,10,14,11
243,過蓋咬合,14400,110,1.766,-15.556,18,82,5,21,33,27,8,4,2
244,深爪,13800,110,1.824,-2.525,35,65,13,21,23,20,12,6,5
245,無理,13800,110,1.802,-0.001,46,54,4,6,12,19,21,17,21
246,幼稚園 お弁当,13700,110,1.772,26.611,8,92,1,3,45,38,3,5,5
247,手足口病 下痢,13400,110,1.787,-35.575,13,87,1,7,58,27,3,2,2
248,銀歯を白い歯に,13100,110,1.743,-12.33,31,69,2,11,21,30,25,8,3
249,うさぎ 折り紙,12700,110,1.872,38.491,16,84,2,12,45,27,7,5,2
250,すきっ歯,12700,110,1.861,33.899,39,61,11,19,22,23,14,7,4
251,こどもっちパーク 名古屋,12600,110,1.825,-46.716,23,77,0,9,54,20,5,9,3
252,嘔吐 熱なし,12600,110,1.787,33.467,14,86,2,12,36,35,9,3,3
253,手足口病 発疹 いつ消える,12500,110,1.806,-46.351,12,88,1,7,55,29,3,3,2
254,4歳児 言うこと聞かない,12200,110,1.864,-35.222,25,75,0,4,32,29,8,16,11
255,トイトレ 進まない,12200,110,1.831,3.313,11,89,0,8,58,27,2,3,2
256,歯磨き 時間,12100,110,1.933,0.003,45,55,10,19,18,18,14,10,11
257,勤労感謝の日 由来,11500,110,2.009,167.948,46,54,2,7,10,18,23,20,20
258,神経抜いた歯が痛い,10900,110,1.969,8.111,25,75,3,13,25,33,18,6,2
259,2歳 睡眠時間,10700,110,1.939,-31.597,16,84,0,7,63,26,1,2,1
260,歯の神経を取った後,9600,110,2.129,2.072,29,71,2,10,20,28,24,9,7
261,トイトレ シール台紙,9500,110,2.157,-31.057,8,92,0,10,61,21,2,3,3
262,歯石とは,7700,110,2.359,4.691,43,57,11,31,25,17,8,5,3
263,親知らず抜歯,6300,110,2.591,2.557,30,70,7,30,22,19,14,5,3
264,歯髄,5800,110,2.627,0.058,40,60,2,10,14,17,19,17,21
265,歯石 黒い,5100,110,2.721,0.002,35,65,2,18,31,27,14,4,4
266,バイト面接 質問,13300,100,1.781,-34.294,30,70,64,26,2,4,3,1,0
267,赤ニキビ,12900,100,1.738,48.009,24,76,10,32,29,17,9,2,1
268,ニノニナランドセル,12900,100,1.731,88.073,10,90,0,3,56,31,3,4,3
269,フケ,12800,100,1.785,7.983,45,55,8,15,21,24,16,8,8
270,鼓膜,12600,100,1.755,-16.668,41,59,5,11,21,23,16,11,13
271,抜歯後 食事,12500,100,1.786,9.118,29,71,1,30,30,18,13,5,3
272,おたふく風邪 子供,12300,100,1.725,12.96,10,90,0,5,41,41,4,4,5
273,手裏剣,12200,100,1.744,21.417,35,65,4,10,29,27,12,9,9
274,手足口病 病院,12100,100,1.812,-71.403,21,79,1,9,55,28,3,2,2
275,歯の麻酔 切れる時間,12100,100,1.766,0.112,23,77,5,16,20,26,20,9,4
276,子供 熱,12000,100,1.813,-8.85,25,75,0,5,43,37,7,5,3
277,3歳未満は3歳入る,11800,100,1.756,12.836,19,81,1,9,51,25,6,6,2
278,おもちゃ収納,11700,100,1.841,-13.066,12,88,0,11,52,24,6,5,2
279,0120 959 925,11300,100,1.859,-15.919,14,86,0,4,68,25,1,1,1
280,上の子可愛くない症候群,11300,100,1.799,-4.597,6,94,1,10,59,22,4,3,1
281,鼻血 子供,11200,100,1.827,-12.008,19,81,0,3,37,44,6,5,5
282,3歳以下は3歳入る,11100,100,1.818,23.02,19,81,0,8,55,24,6,5,2
283,かさぶた,11000,100,1.946,41.835,45,55,5,11,20,23,17,11,13
284,子連れ 旅行 おすすめ,10700,100,1.893,-80.034,17,83,0,5,53,33,3,4,2
285,はしゃキッズ 奈良健康ランド,10600,100,1.875,45.681,30,70,0,4,42,41,5,5,3
286,子供に怒鳴ってしまう,10400,100,1.893,-51.669,15,85,0,5,49,39,4,1,2
287,気管支炎 子供,10300,100,1.893,-27.982,12,88,0,6,50,35,3,3,3
288,ナマハゲ,10200,100,1.931,2.177,43,57,2,6,20,24,19,17,12
289,みいつけた コンサート,9800,100,1.955,42.392,17,83,0,3,55,34,3,3,2
290,肺炎 子供 症状,9700,100,1.938,13.213,8,92,0,5,51,36,4,2,2
291,4歳 クリスマスプレゼント,9500,100,2.035,71.367,27,73,0,4,41,26,7,15,7
292,手足口,9500,100,1.976,-11.532,28,72,0,6,46,31,8,5,4
293,銀歯 セラミック どっち,9500,100,1.971,0.257,36,64,1,10,22,29,25,9,4
294,0120 550 904,9400,100,2.042,-45.041,12,88,0,5,70,22,1,1,1
295,歯が黄色い,9400,100,2.037,0.005,34,66,11,21,21,23,14,5,5
296,ロボカーポリー,9300,100,1.984,31.834,29,71,2,5,39,35,7,7,5
297,歯石取り 料金,9200,100,2.116,-1.637,45,55,2,19,22,22,19,9,7
298,銀歯 値段,9000,100,2.127,10.382,43,57,2,20,22,24,19,8,5
299,歯茎 黒い,8600,100,2.084,-1.183,31,69,4,16,33,28,14,3,2
300,治療した歯が痛い,8400,100,2.205,22.555,24,76,4,12,20,26,20,10,8
301,歯茎痛い,7800,100,2.26,0.121,26,74,13,22,18,22,16,6,3
302,歯が欠けた,7300,100,2.299,6.764,33,67,4,19,29,24,14,6,4
303,はみがきじょうずかな,7200,100,2.286,0.957,22,78,2,8,35,26,9,12,8
304,歯が痛くて眠れない,6900,100,2.395,0.546,38,62,6,23,27,25,12,4,3
305,歯と歯の間 黒い,5400,100,2.655,0.678,22,78,6,28,26,20,12,5,3
306,根管治療 回数,5400,100,2.569,6.865,30,70,2,11,20,25,22,13,7
307,歯 詰め物,5300,100,2.591,1.374,51,49,3,16,25,24,19,10,3
308,チョコレート 何歳から,11900,90,1.746,-53.059,15,85,0,13,55,23,4,3,2
309,たらこ唇,11800,90,1.733,-9.762,47,53,24,19,18,23,10,3,3
310,カウプ指数 正常値,11600,90,1.742,46.674,11,89,0,17,44,25,5,6,3
311,レゴ デュプロ,11400,90,1.732,-18.23,25,75,0,5,51,26,6,8,4
312,マーキーズ 子供服,11300,90,1.772,21.975,10,90,0,10,40,30,8,9,3
313,永久歯 生えてこない,11300,90,1.73,-11.342,24,76,2,4,27,40,13,7,7
314,4歳,11200,90,1.788,84.381,25,75,2,9,39,29,7,6,8
315,チェックアップ 子供,11100,90,1.75,-24.039,9,91,0,6,49,35,5,2,3
316,子供咳が止まらない,11000,90,1.72,0.762,27,73,0,6,31,40,11,8,4
317,アルピニー坐剤,10900,90,1.798,-13.973,21,79,0,10,43,28,9,6,4
318,宮崎歯科医院,10900,90,1.777,49.148,47,53,1,7,14,26,30,15,7
319,子供 ヘアアレンジ,10900,90,1.777,-26.572,7,93,1,5,49,38,3,2,2
320,3歳 体重,10800,90,1.816,42.039,20,80,1,10,48,25,5,6,5
321,大型バスに乗ってます,10800,90,1.809,-35.106,13,87,1,11,34,23,11,14,6
322,歯磨き 血が出る,10600,90,1.842,1.149,40,60,6,24,25,19,16,5,5
323,歯根破折,10300,90,1.86,1.007,33,67,1,7,16,23,26,17,10
