順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
41,歯並び 矯正,14400,610,3.064,-0.028,38,62,6,15,21,26,18,8,6
42,品川スキンクリニック,53800,580,1.708,-21.388,12,88,2,18,22,25,21,8,4
43,インビザライン 期間 平均,5600,580,3.955,5.621,18,82,2,17,22,31,18,6,4
44,ハイドラフェイシャル,50700,570,1.745,-16.087,14,86,2,27,29,23,13,4,2
45,ホワイトニング 値段,48200,570,1.852,0,40,60,11,29,18,16,14,8,4
46,出っ歯,30200,570,2.242,-0.01,31,69,9,12,32,30,10,4,3
47,歯科矯正 値段,15500,570,2.937,-0.017,32,68,6,21,18,22,21,8,4
48,裏側矯正,6600,550,3.795,0.126,18,82,9,39,23,15,9,3,2
49,ルラ美容クリニック,38600,540,1.995,15.428,8,92,5,32,22,19,15,5,2
50,ブランクリニック,48600,530,1.798,-8.896,9,91,13,53,14,9,8,2,1
51,ほうれい線 ヒアルロン酸,47700,530,1.709,-1.672,14,86,1,10,22,30,23,9,5
52,インモード,43600,520,1.834,11.655,10,90,4,31,22,19,17,5,2
53,歯並び,19800,520,2.583,0.272,28,72,7,17,24,26,14,7,5
54,歯科矯正 保険適用,13400,520,2.934,-0.006,24,76,2,12,24,35,19,5,3
55,ケミカルピーリング,47900,510,1.703,-5.204,16,84,5,25,23,21,17,6,3
56,マツパ 頻度,45900,510,1.8,-7.105,4,96,12,53,18,9,6,1,1
57,糸リフト デメリット,44800,510,1.746,-15.281,11,89,1,11,18,27,27,12,4
58,ホワイトエッセンス,39200,510,1.893,-0.011,27,73,1,19,22,22,21,10,5
59,リテーナー,18300,510,2.663,2.044,23,77,9,23,23,25,12,4,4
60,セラミック矯正,10200,510,3.23,0.019,23,77,4,18,24,26,18,7,3
61,食いしばり 改善 方法,44200,500,1.724,0.001,15,85,2,10,20,29,25,10,4
62,オパールエッセンス,31100,500,2.102,4.042,25,75,1,17,26,25,19,7,5
63,歯列矯正 金額,13000,500,3.017,-0.002,35,65,12,38,18,14,10,5,3
64,リテーナーとは,19300,490,2.548,2.027,37,63,2,15,17,22,25,13,6
65,日本矯正歯科学会,15100,490,2.827,3.397,19,81,6,33,23,20,11,4,3
66,出っ歯 矯正,11000,490,3.126,-0.002,26,74,10,21,22,26,14,4,3
67,顎変形症,33000,480,2.003,0.016,24,76,5,20,21,22,18,8,6
68,歯列矯正 医療費控除 やり方,10900,470,3.073,12.497,24,76,2,19,23,30,18,5,3
69,ドライソケット,37800,450,1.811,23.971,29,71,3,26,27,20,14,7,3
70,ホワイトニング 歯医者,31500,450,1.985,-0.004,23,77,4,22,19,22,20,9,4
71,歯並び 悪すぎ,15300,440,2.658,-0.025,31,69,8,12,23,33,16,5,3
72,ララピール,39100,430,1.71,-9.99,9,91,1,17,27,27,20,6,2
73,ラミネートベニア,18900,430,2.448,-0.998,21,79,2,16,24,25,19,9,5
74,歯列矯正 保険適用,11500,430,2.95,0,24,76,6,26,26,24,11,4,3
75,歯並び 自力で治す,8100,430,3.302,-0.004,29,71,16,13,19,26,17,5,4
76,kinui 美容液,39200,420,1.732,-19.202,16,84,18,24,16,21,15,4,2
77,ホワイトニング セルフ,29600,410,1.955,-3.097,24,76,5,18,23,26,19,7,2
78,人中 短くする,29800,400,1.896,3.184,12,88,6,12,22,31,20,6,3
79,千賀デンタルクリニック,12800,400,2.785,0.014,32,68,2,21,20,21,21,10,5
80,矯正 保険適用,9700,400,3.046,0.001,24,76,6,26,23,29,11,3,2
81,インビザラインとは,7600,400,3.306,0.478,20,80,6,24,19,17,19,10,5
82,エミナルクリニック 口コミ,36600,390,1.709,-2.016,14,86,5,29,22,21,17,4,2
83,部分矯正 前歯,5400,390,3.612,2.172,15,85,6,24,20,24,18,6,2
84,ハパクリスティン カラコン,37300,380,1.749,-15.376,3,97,29,48,13,6,3,1,0
85,デリケートゾーン 黒ずみ,35700,380,1.7,-6.324,6,94,9,29,24,21,11,3,3
86,目頭切開,34400,380,1.749,-1.535,17,83,9,24,19,20,18,7,3
87,埋没 二重,33800,380,1.744,5.196,16,84,11,19,19,23,19,6,3
88,ピコトーニング 効果,31000,380,1.809,19.08,8,92,1,11,23,32,23,7,3
89,セラミック 歯,26600,380,1.977,-0.008,29,71,2,14,19,24,23,12,6
90,前歯 矯正,6800,370,3.305,-0.056,19,81,3,29,26,26,11,3,2
91,コーズシックス,34200,360,1.723,-87.084,13,87,19,21,14,20,17,5,4
92,セルノート,31800,360,1.828,-11.054,8,92,25,32,15,14,9,3,2
93,顔脱毛 医療,25000,360,2.018,-4.614,7,93,4,39,25,14,13,4,1
94,口ゴボ 治し方,12000,360,2.775,0.001,23,77,18,34,23,14,8,2,1
95,すきっ歯 矯正,11800,360,2.745,-0.003,33,67,8,19,19,28,19,4,3
96,くまとり 値段,32400,350,1.74,31.322,30,70,7,25,22,23,14,6,3
97,ララピール 効果,29600,350,1.783,10.439,7,93,1,20,24,27,20,6,2
98,ショッピングリフト,29500,350,1.775,-25.287,7,93,0,6,18,33,30,9,4
99,八重歯 矯正,8600,350,3.024,0.004,22,78,7,20,19,31,16,4,3
100,ビューティースキンクリニック,34000,340,1.718,11.964,5,95,11,55,17,8,6,2,1
101,ピコフラクショナル,29300,340,1.768,4.789,10,90,1,18,29,29,16,5,2
102,シルファーム,28300,340,1.798,7.993,11,89,1,12,25,32,22,6,2
103,涙袋 ヒアルロン酸,23500,340,2.069,5.922,13,87,10,38,21,15,10,3,3
104,マウスピース 洗浄剤,9900,340,2.891,7.902,22,78,2,11,16,22,22,15,12
105,フレイアクリニック,31800,330,1.709,6.702,11,89,13,44,14,13,13,2,1
106,水の森美容外科,28800,330,1.796,-2.253,11,89,9,28,13,15,21,10,4
107,糸リフト ダウンタイム,28600,330,1.749,3.172,9,91,1,11,21,30,26,8,3
108,レナトゥスクリニック,26700,330,1.93,-1.607,9,91,13,49,14,11,9,3,1
109,ダイレクトボンディング,13500,330,2.518,4.205,25,75,3,16,22,27,20,8,4
110,歯の矯正 大人になって,8700,330,2.968,-1.246,28,72,5,21,17,21,22,10,4
111,歯列矯正 顔の変化 写真,5500,330,3.43,1.88,24,76,5,29,22,22,15,5,2
112,肩ボトックス,28100,320,1.805,2.053,9,91,3,37,27,18,10,3,2
113,フラクショナルレーザー,27300,320,1.789,-7.058,20,80,2,22,26,26,16,5,3
114,恵聖会クリニック,27200,320,1.861,7.568,9,91,20,35,12,13,14,4,2
115,小顔矯正,25600,320,1.855,-6.016,20,80,7,24,20,23,18,6,2
116,審美歯科,17600,320,2.218,-0.251,27,73,3,10,15,24,25,15,8
117,噛み合わせ 正しい位置,9100,320,2.87,0.341,22,78,5,18,21,23,20,8,5
118,ブラックトライアングル,7900,320,3.008,20.704,18,82,2,24,30,23,14,4,3
119,バストアップ方法,29000,310,1.701,-4.74,13,87,14,24,19,20,13,5,5
120,クマ取り,27600,310,1.731,-2.772,20,80,3,17,26,30,16,5,3
121,親知らず 抜歯 費用,27300,310,1.78,23.661,38,62,2,38,25,17,12,4,2
122,顔脱毛,26500,310,1.791,9.398,11,89,6,28,23,23,14,4,2
123,ほくろ除去,24000,310,1.917,-4.177,25,75,12,36,29,12,6,3,2
124,マイオブレース,9900,310,2.698,0.018,16,84,0,5,34,46,9,3,3
125,オーレンズ カラコン,29900,300,1.721,-0.207,3,97,31,43,13,8,4,0,1
126,あおばクリニック 脱毛,28900,300,1.734,13.012,21,79,6,58,22,7,5,1,1
127,二重整形,19900,300,2.091,3.973,21,79,19,30,19,15,12,3,2
128,エラボトックス 効果,19700,300,2.073,0.084,16,84,5,36,23,19,13,3,1
129,ベンスクリニック 新宿,19500,300,2.108,0.158,8,92,4,43,22,16,11,3,1
130,小鼻縮小,18000,300,2.152,2.016,14,86,9,27,23,20,13,5,3
131,オフィスホワイトニング,15400,300,2.304,2.365,23,77,3,27,27,23,13,5,2
132,過蓋咬合,14900,300,2.307,0.296,17,83,6,21,34,25,9,3,2
133,歯の矯正 医療費控除,12700,300,2.424,-0.004,41,59,1,5,15,36,27,10,6
134,噛み合わせ 治し方,9900,300,2.74,0,27,73,3,10,14,24,26,15,8
135,マウスピース 市販,9200,300,2.816,0.001,38,62,2,8,12,20,25,18,15
136,じぶんクリニック,26400,290,1.745,-46.342,14,86,3,44,22,14,13,3,1
137,ルシアクリニック,25900,290,1.8,0.742,11,89,11,55,14,9,8,2,1
138,クマ取り ダウンタイム,25900,290,1.716,2.097,14,86,2,14,25,33,20,4,2
139,裏ハムラ法,25500,290,1.743,9.126,13,87,2,9,19,32,25,10,3
140,口ゴボ,16100,290,2.249,0.93,23,77,13,28,25,18,10,4,2
141,口ゴボ 矯正,6100,290,3.234,3.027,16,84,11,39,24,16,7,2,1
142,マツパ 持ち,26200,280,1.772,6.726,3,97,22,44,17,9,6,1,1
143,東京美肌堂,25900,280,1.71,-12.566,9,91,1,16,24,31,19,7,2
144,矯正 ワイヤー,7700,280,2.915,0.019,17,83,9,17,17,33,18,3,3
145,眉毛脱色,26200,270,1.725,22.832,9,91,25,38,16,11,8,1,1
146,眉下切開,22700,270,1.829,24.562,13,87,4,16,16,24,24,11,5
147,ハイドラジェントル,22200,270,1.843,-10.686,11,89,2,28,29,23,12,4,2
148,湘南美容外科 ボトックス,20600,270,1.913,2.989,6,94,2,29,22,21,16,7,3
149,キャバドレス,25400,260,1.697,-5.464,15,85,4,45,22,14,9,3,3
150,ニキビ跡 レーザー治療,22100,260,1.82,6.013,23,77,8,37,25,17,10,2,1
151,チタニウムリフト,21800,260,1.791,-3.452,7,93,1,18,23,26,21,8,3
152,親知らず 横向き,21000,260,1.829,0.354,31,69,4,25,22,22,17,7,3
153,反対咬合,20800,260,1.813,-0.082,20,80,2,11,35,31,11,6,4
154,セルフホワイトニング,16100,260,2.097,-1.423,26,74,4,21,27,23,16,6,3
155,出っ歯 自力で治す,6200,260,3.071,-0.001,27,73,24,21,17,21,12,3,2
156,愛着スタイル診断テスト,26000,250,1.7,27.939,9,91,32,45,11,6,4,1,1
157,セニアクリニック 韓国,22500,250,1.797,-23.896,7,93,3,39,18,16,17,5,2
158,リップアートメイク,19500,250,1.88,21.069,9,91,1,16,26,29,19,6,3
159,アンカースクリュー,9900,250,2.602,30.373,15,85,7,43,25,13,8,3,1
160,矯正 抜歯,5300,250,3.195,1.573,19,81,7,27,23,26,13,2,2
161,前歯だけ矯正,5000,250,3.277,0.001,15,85,9,29,25,22,10,3,2
162,湘南美容外科 脱毛,21900,240,1.783,-7.069,14,86,5,49,26,11,6,2,1
163,ドゥーホワイト,21200,240,1.76,-58.192,14,86,19,16,17,29,14,3,2
164,湘南 脱毛,20800,240,1.849,-19.967,9,91,4,49,28,11,5,2,1
165,口角ボトックス,14500,240,2.132,30.202,6,94,3,28,22,24,16,5,2
166,セルノート 口コミ,20900,230,1.783,-51.333,5,95,12,29,22,22,11,3,1
167,受け口,20600,230,1.752,0.98,27,73,6,15,32,24,11,6,6
168,顎ニキビ 繰り返す,19500,230,1.801,27.6,10,90,5,34,32,18,7,2,2
169,ジュベルック 効果,19000,230,1.812,5.098,11,89,1,15,25,28,21,7,3
170,鼻整形,15400,230,2.07,8.575,18,82,17,30,17,16,13,5,2
171,人中短縮,15400,230,2.028,1.069,18,82,5,20,25,25,16,6,3
172,ナイトガード,15100,230,2.027,0.002,30,70,2,11,21,26,21,12,7
173,床矯正,6900,230,2.782,0.003,13,87,2,5,30,46,12,3,2
174,マウスピース ケース,6300,230,2.91,6.487,24,76,1,10,16,27,25,14,7
175,モラハラ 彼氏 例,20900,220,1.716,-15.227,8,92,9,42,16,16,12,3,2
176,おでこニキビ原因,20500,220,1.774,-18.063,24,76,19,43,18,12,6,1,1
177,vio 黒ずみ,20500,220,1.728,-4.782,6,94,7,28,22,24,12,4,3
178,水の森クリニック,19100,220,1.813,7.678,13,87,9,25,14,20,21,8,3
179,サブシジョン,17900,220,1.837,15.329,31,69,2,25,32,23,12,4,2
180,ポテンツァ ダウンタイム,17800,220,1.858,-13.346,15,85,2,30,29,22,12,3,2
181,ブランクリニック 脱毛,16800,220,1.971,2.037,8,92,11,55,12,9,10,2,1
182,レンブリン カラコン,16000,220,2.049,102.341,3,97,22,49,16,8,3,1,1
183,ホワイトニング ジェル,13600,220,2.113,12.403,29,71,1,10,17,25,23,15,9
184,ガミースマイル 治し方,12000,220,2.24,28.106,15,85,8,27,23,22,13,5,2
185,アンカースクリュー 矯正,6000,220,2.951,16.078,12,88,6,33,23,18,15,3,2
186,日本矯正歯科学会認定医一覧,6000,220,2.929,0.539,13,87,3,25,24,27,15,3,3
187,ピクトリンク 解約,20800,210,1.749,-8.446,8,92,20,53,11,8,6,1,1
188,マツエク コーティング剤,20300,210,1.71,4.74,3,97,11,43,19,14,9,3,1
189,脱毛 医療,19300,210,1.769,-0.011,12,88,8,37,15,16,14,6,4
190,グラッシュビスタ,19300,210,1.706,0.111,8,92,1,13,24,27,21,10,4
191,イソトレチノイン 副作用,18400,210,1.787,10.848,27,73,7,34,20,17,16,4,2
192,マツパ お風呂,18300,210,1.835,18.907,2,98,14,51,19,9,6,1,0
193,ローマピンク,16800,210,1.822,107.871,11,89,2,16,32,32,13,3,2
194,埋没 ダウンタイム,15900,210,1.932,22.374,9,91,12,30,19,20,14,3,2
195,エラボトックス デメリット,15300,210,1.933,-14.226,16,84,6,30,22,22,16,3,1
196,顔脱毛 何回で効果,14600,210,2.027,-5.371,6,94,4,32,24,20,14,5,1
197,ホワイトニング 自宅,14500,210,1.974,0.004,28,72,4,18,21,26,19,8,4
198,すきっ歯,11900,210,2.188,-0.002,38,62,12,18,22,22,15,7,4
199,噛み合わせ 矯正,4800,210,3.106,0.001,23,77,4,16,18,25,23,9,5
200,エバーカラーワンデー,19500,200,1.763,-13.779,4,96,34,32,16,10,6,1,1
201,セルフカラー,18800,200,1.704,-33.186,7,93,9,21,33,25,7,3,2
202,ジェイダ,18600,200,1.76,-13.168,18,82,18,25,21,20,11,3,2
203,脂肪溶解注射 効果,18200,200,1.733,52.831,14,86,2,17,20,25,25,9,2
204,アイリーヌ,17600,200,1.794,59.48,16,84,34,16,10,22,13,3,2
205,vビーム,17200,200,1.812,19.131,15,85,4,28,26,21,13,5,3
206,抜歯 穴 いつ塞がる,16400,200,1.844,2.976,38,62,2,10,16,20,23,15,14
207,ダーマペン ダウンタイム,15700,200,1.887,2.301,24,76,3,30,29,22,11,3,2
208,クローバー歯科,14300,200,1.929,-0.236,29,71,2,14,20,26,19,11,8
209,舌の位置 正しい,13200,200,2.051,4.794,20,80,5,14,18,22,24,11,6
210,矯正歯科 医療控除,6800,200,2.637,0.249,29,71,0,5,11,40,31,8,5
211,肩ボトックス 効果,17900,190,1.713,-16.718,6,94,2,32,24,21,16,4,1
212,sbc 脱毛,17300,190,1.755,-25.275,24,76,5,43,27,14,8,2,1
213,フォトフェイシャル 効果,16900,190,1.754,4.87,12,88,2,15,25,27,18,9,4
214,ledマツエク,16600,190,1.762,24.746,4,96,3,24,27,26,14,4,2
215,抜歯後 血が止まらない,16400,190,1.774,7.452,33,67,2,13,15,19,23,15,13
216,小顔矯正 やめた方がいい,16000,190,1.825,-15.437,14,86,4,18,17,25,25,8,3
217,シミ取りレーザー,15600,190,1.794,-7.673,17,83,1,11,22,29,24,9,4
218,親知らず 抜歯後 腫れ,13400,190,1.995,14.716,27,73,6,27,21,21,17,6,2
219,顎下 脂肪吸引,12400,190,2.08,35.68,11,89,4,38,28,18,8,2,2
220,さいとう歯科医院,11400,190,2.135,0.618,30,70,3,12,17,24,22,13,9
221,食いしばり マウスピース,10600,190,2.172,0.208,13,87,1,9,21,31,25,9,4
222,ホームホワイトニング 効果,10100,190,2.229,1.878,22,78,2,23,28,24,15,5,3
223,歯 矯正,6800,190,2.619,-0.047,48,52,6,15,26,28,16,6,3
224,マツパ マスカラ,17800,180,1.715,12.431,2,98,20,43,19,11,5,1,1
225,エピラット 脱色クリーム,16700,180,1.749,4.782,9,91,21,33,22,14,7,2,1
226,そばかす 消す,16700,180,1.738,-74.839,21,79,13,24,22,19,10,4,8
227,アムード 通販,16400,180,1.771,-42.503,7,93,33,19,8,21,15,3,1
228,皮膚科 ニキビ,15400,180,1.871,-31.616,23,77,20,36,15,15,10,2,2
229,メーラーファット,13300,180,1.936,20.27,14,86,4,28,28,21,13,4,2
230,シルファームx 口コミ,12400,180,1.95,-15.876,11,89,1,9,17,35,28,7,3
231,脂肪吸引注射,11800,180,2.041,0.939,9,91,2,30,28,23,12,3,2
232,貴族フィラー,9800,180,2.249,10.018,7,93,4,32,27,21,11,3,2
233,前歯 セラミック,9500,180,2.248,-0.026,22,78,1,9,19,28,25,12,6
234,小児矯正,6200,180,2.596,0,16,84,1,2,32,51,8,3,3
235,歯並び 悪くなる 原因,5400,180,2.831,-0.011,30,70,7,13,21,25,19,10,5
236,クリスマスまであと何日,17400,170,1.717,-33.354,20,80,68,18,3,6,3,1,1
237,眉毛アート 値段,16000,170,1.755,-14.241,18,82,9,32,16,14,16,9,4
238,眉毛ワックス,16000,170,1.708,5.967,14,86,4,23,24,23,16,7,3
239,歯科衛生士 国家試験 2025,15700,170,1.712,47.789,27,73,2,25,10,19,28,10,6
240,ストラッシュ 脱毛,14700,170,1.859,-46.959,7,93,11,42,26,12,6,2,1
241,エナメル質形成不全,14600,170,1.774,-5.128,13,87,4,16,34,30,9,4,3
242,食いしばり 原因,13800,170,1.793,3.768,15,85,2,11,20,28,25,9,5
243,tcb 二重,13500,170,1.918,0.034,13,87,12,22,18,19,16,8,5
244,眉毛脱色 市販,13000,170,1.964,83.426,7,93,24,39,13,12,9,2,1
245,シェリークリニック,13000,170,1.877,11.675,8,92,0,13,23,33,22,6,3
246,ドライソケット 見た目,11000,170,2.077,7.463,25,75,3,31,28,19,12,5,2
247,ホワイトニング マウスピース,7500,170,2.421,4.199,27,73,2,16,22,25,21,10,4
248,歯 矯正 費用,7200,170,2.488,-1.778,53,47,9,21,25,25,14,4,2
249,噛み合わせが悪くなると,7200,170,2.459,1.736,24,76,3,8,13,21,28,16,11
250,受け口 矯正,6800,170,2.541,-13.274,25,75,4,14,25,29,17,6,5
251,眉毛サロン 頻度,16800,160,1.712,-17.214,26,74,14,55,20,5,3,2,1
252,塩抜き 食べれるもの,16000,160,1.727,16.699,13,87,12,46,22,10,7,2,1
253,顔の大きさ 平均,15700,160,1.705,24.227,19,81,24,30,18,14,9,3,2
254,二の腕 脂肪吸引,13500,160,1.813,-1.077,5,95,2,31,31,21,10,3,2
255,アップミースタイリングブラ,13300,160,1.771,72.438,5,95,2,14,29,32,18,4,1
256,セリーヌバック,13100,160,1.859,16.116,10,90,4,34,18,22,12,6,4
257,顔 脂肪吸引,13100,160,1.847,-7.969,18,82,4,32,28,20,11,3,2
258,中顔面 長さ 平均,12000,160,2.005,-34.437,8,92,34,32,16,11,5,1,1
259,青クマ 治し方,11700,160,1.931,11.875,16,84,9,22,29,25,10,3,2
260,顎関節症 治療,11100,160,2.033,1.367,28,72,4,18,20,21,19,10,8
261,目尻切開,10000,160,2.116,2.177,14,86,9,28,21,17,14,6,5
262,親知らず抜歯 費用,8600,160,2.298,7.448,30,70,3,42,22,14,13,4,2
263,マウスピース洗浄剤,5600,160,2.66,15.233,20,80,3,14,16,21,23,14,9
264,ムーシールド,5400,160,2.64,0,20,80,1,7,39,37,9,4,3
265,マウスピース いびき,4600,160,2.844,0,40,60,1,5,15,24,28,16,11
266,アイクローゼット,15300,150,1.72,8.318,5,95,33,32,14,10,7,2,2
267,インモードfx,14300,150,1.739,-24.478,6,94,3,33,24,19,15,4,2
268,ピラティス 資格,14300,150,1.698,30.039,18,82,2,22,26,26,15,6,3
269,ホクロ除去 テープいつまで,13600,150,1.744,21.882,16,84,7,28,23,20,15,5,2
270,水光カラコン,13200,150,1.819,42.219,4,96,20,38,22,12,5,2,1
271,ラココ 脱毛 効果,13100,150,1.795,-15.585,5,95,8,24,14,21,24,7,2
272,nugu 通販 届くまで,12800,150,1.892,-17.294,12,88,23,59,7,6,4,1,0
273,トリビュー,12700,150,1.815,-7.837,13,87,3,24,25,20,16,7,5
274,ピコレーザー ダウンタイム,12500,150,1.753,0.859,11,89,1,9,24,34,22,7,3
275,コンポジットレジン,12400,150,1.791,16.944,36,64,3,16,18,24,21,11,7
276,抜歯後 食事,12100,150,1.848,15.78,30,70,2,30,30,19,11,5,3
277,ふたえ埋没法,12000,150,1.862,-4.045,14,86,8,18,16,21,23,9,5
278,毛穴 美容皮膚科,11100,150,1.879,-0.289,8,92,2,22,33,29,11,2,1
279,抜歯 料金,10900,150,1.924,-0.002,39,61,3,21,20,20,18,10,8
280,アスネ,10700,150,1.993,-0.078,9,91,14,43,19,13,8,2,1
281,親知らず 腫れる期間,10100,150,2.09,23.088,27,73,11,51,21,10,5,1,1
282,ロゴボとは,9800,150,2.068,0.089,21,79,8,19,26,24,14,5,4
283,二重埋没,9400,150,2.186,33.048,14,86,19,31,16,14,14,4,2
284,ほくろ取り放題,9300,150,2.087,-23.983,14,86,3,28,28,25,11,3,2
285,鼻尖形成,8800,150,2.236,22.964,14,86,10,39,25,13,8,3,2
286,セラミック 歯 後悔,7600,150,2.295,-4.627,21,79,2,15,23,23,21,10,6
287,叢生,6600,150,2.431,2.395,24,76,6,18,24,27,11,7,7
288,ミッシュブルーミン つけま,14600,140,1.717,0.267,2,98,30,43,14,7,4,1,1
289,インナーブラン,13300,140,1.713,35.374,4,96,17,39,16,16,9,2,1
290,ディオールネックレス,13300,140,1.711,-23.437,28,72,12,32,10,17,20,6,3
291,肩幅 狭くする,13100,140,1.758,-14.746,15,85,16,24,21,19,11,5,4
292,シスペラクリーム,12500,140,1.741,125.537,6,94,1,10,18,31,29,8,3
293,ピーリング 皮膚科,12500,140,1.706,-19.131,12,88,3,14,16,26,24,11,6
294,diorネックレス,12400,140,1.873,-56.004,25,75,28,47,7,8,7,2,1
295,前歯 ブリッジ,12200,140,1.73,1.327,35,65,0,3,9,24,33,20,11
296,ストラッシュ 口コミ,12100,140,1.819,4.493,4,96,11,37,27,13,9,2,1
297,ジルコニア セラミック 違い,12100,140,1.765,0.041,34,66,0,7,15,23,25,18,12
298,食いしばり 歯が痛い,11900,140,1.726,0.747,14,86,2,11,23,30,22,8,4
299,歯ぎしり 寝てる時,11700,140,1.79,0,27,73,5,27,18,23,16,7,4
300,生理の血が黒い,11000,140,1.849,41.528,4,96,21,28,17,24,8,1,1
301,歯科助手 求人,11000,140,1.831,1.325,8,92,3,23,19,27,20,6,2
302,頬骨が出てる人,10800,140,1.93,10.533,18,82,11,23,20,20,18,5,3
303,moussy 通販,10800,140,1.922,-6.987,4,96,15,36,15,15,13,4,2
304,食いしばり ボトックス,10200,140,1.911,5.777,9,91,1,12,24,31,23,6,3
305,ホームホワイトニング ジェル,7800,140,2.216,17.216,22,78,1,14,29,26,18,8,4
306,顎ヒアルロン酸,7300,140,2.324,-0.011,12,88,8,38,21,16,12,3,2
307,ホームホワイトニング やり方,6200,140,2.421,17.055,16,84,2,21,26,19,19,9,4
308,eimy istoire,12600,130,1.705,-5.187,6,94,7,47,24,11,7,3,1
309,医療脱毛 都度払い,12300,130,1.763,8.391,9,91,4,50,24,12,7,2,1
310,サリチル酸 ピーリング,12200,130,1.71,0.338,9,91,2,28,27,24,13,3,3
311,with いいね数 女,12100,130,1.753,-16.647,8,92,2,75,16,3,2,1,1
312,唇 ヒアルロン酸,11900,130,1.744,5.65,8,92,2,19,25,30,16,5,3
313,医療費控除 やり方,11800,130,1.74,48.652,24,76,0,19,36,26,13,4,2
314,martin kim,11700,130,1.855,11.769,15,85,22,50,10,9,6,2,1
315,ストラッシュ,11700,130,1.829,6.68,7,93,10,46,24,10,7,2,1
316,チョコザップ ホワイトニング 口コミ,11600,130,1.714,-15.275,29,71,2,15,21,28,24,7,3
317,親知らず 抜歯 保険,11300,130,1.772,35.699,35,65,1,13,20,27,27,8,4
