順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
29,差し歯,55600,150,1.923,-0.132,42,58,1,6,14,20,23,18,18
30,口ゴボとは,36100,140,2.301,-0.14,24,76,11,26,23,20,14,4,2
31,親知らず 抜かなくていい,56300,130,1.789,0.001,40,60,8,25,17,18,18,9,5
32,ワキガ,55000,130,1.779,-1.048,35,65,9,21,22,23,16,6,3
33,顎変形症,34200,130,2.315,-14.267,24,76,5,20,21,22,18,8,6
34,横顔,21300,130,2.803,-11.447,29,71,23,26,18,16,10,4,3
35,リテーナー,18400,130,2.871,9.686,23,77,9,22,24,25,12,4,4
36,根管治療,53000,120,1.753,-7.685,32,68,2,9,17,26,23,14,9
37,歯石,43000,120,1.994,-0.001,47,53,5,18,25,24,15,7,6
38,矯正歯科,27900,120,2.378,0.002,27,73,4,10,14,31,25,9,7
39,インビザライン 費用,27200,120,2.403,-5.037,20,80,3,16,22,30,19,6,4
40,デンタルローン,19000,120,2.73,0.006,31,69,1,14,24,31,21,6,3
41,歯並び 悪くなる 原因,5600,120,3.995,0,29,71,7,13,21,25,20,10,4
42,眉毛,43900,110,1.86,-5.974,27,73,9,15,18,23,18,8,9
43,部分入れ歯,43000,110,1.856,-12.047,35,65,0,3,7,17,28,25,20
44,セラミック 歯,28600,110,2.304,5.91,28,72,2,14,19,24,22,12,7
45,ワイヤー矯正,10100,110,3.339,0,20,80,12,29,23,23,10,2,1
46,ブラックトライアングル,7900,110,3.55,-0.035,17,83,2,24,30,23,14,4,3
47,前歯,7400,110,3.605,0.034,35,65,6,13,20,23,19,10,9
48,白髪,41100,100,1.809,6.182,35,65,3,6,20,30,20,10,11
49,ホームホワイトニング,34100,100,2.03,20.251,23,77,3,23,29,23,14,5,3
50,虫歯 初期,28000,100,2.242,-0.042,29,71,20,36,22,11,5,3,3
51,矯正 値段,26700,100,2.32,-0.546,31,69,16,38,15,17,9,3,2
52,オーマイティース,21800,100,2.446,0.002,23,77,4,21,22,28,17,6,2
53,受け口,20600,100,2.483,0.109,27,73,6,15,32,24,11,6,6
54,ラミネートベニア,19200,100,2.535,0.804,21,79,2,16,24,26,20,8,4
55,すきっ歯,12700,100,3.002,0,39,61,11,19,22,23,14,7,4
56,部分矯正,10400,100,3.264,-3.148,18,82,8,31,24,21,11,3,2
57,噛み合わせ,4800,100,4.01,9.416,27,73,4,14,20,23,20,11,8
58,バッカルファット,46000,90,1.658,-25.399,15,85,2,19,21,24,21,9,4
59,髪色,41800,90,1.707,5.585,18,82,12,21,28,22,12,3,2
60,顔診断,41400,90,1.7,-80.483,16,84,23,26,19,17,11,3,1
61,ドライソケット,36900,90,1.793,4.759,29,71,3,26,28,20,14,6,3
62,人中 短くする,31200,90,1.973,-0.265,12,88,6,13,21,30,21,6,3
63,歯科矯正 医療控除,23700,90,2.227,-3.825,28,72,1,7,19,37,26,7,3
64,プレオルソ,22900,90,2.247,-10.165,16,84,1,5,37,43,8,3,3
65,歯茎,20700,90,2.399,0.002,39,61,5,12,17,18,19,15,14
66,口ゴボ,17200,90,2.679,0.022,24,76,13,28,25,18,10,4,2
67,矯正 マウスピース,17200,90,2.645,-4.629,22,78,7,20,18,29,19,4,3
68,犬歯,14600,90,2.788,0,32,68,12,20,22,21,12,7,6
69,セラミック矯正,10600,90,3.107,0,22,78,4,18,24,26,18,7,3
70,歯並び悪い,3900,90,4.107,0.001,33,67,11,19,28,28,9,3,2
71,綺麗な歯並び 写真,2600,90,4.489,0,14,86,2,13,17,28,24,12,4
72,歯並び 芸能人,1200,90,5.242,0.001,18,82,2,12,27,32,20,5,2
73,湘南美容,39800,80,1.675,-16.126,23,77,2,22,30,24,14,5,3
74,デリケートゾーン 黒ずみ,37400,80,1.747,13.409,6,94,8,30,25,21,11,3,2
75,抜歯後 痛み いつまで,37000,80,1.722,7.593,31,69,2,11,17,23,24,14,9
76,笑顔,33900,80,1.833,-0.577,39,61,7,8,11,19,20,15,20
77,ルメッカ,33000,80,1.804,-18.364,11,89,2,18,29,27,17,5,2
78,オパールエッセンス,32200,80,1.872,-0.177,25,75,1,16,25,26,19,8,5
79,歯周ポケット,28700,80,1.951,6.169,33,67,1,8,15,23,25,17,11
80,抜歯,24700,80,2.114,-0.002,42,58,4,12,18,22,20,13,11
81,バッカルコリドー,22000,80,2.174,0.003,19,81,4,18,22,24,20,9,3
82,審美歯科,18800,80,2.344,-0.081,27,73,2,10,14,24,26,15,9
83,マウスピース矯正 値段,16100,80,2.571,-0.002,25,75,13,27,17,19,15,5,4
84,日本矯正歯科学会,14500,80,2.667,-6.401,19,81,6,32,23,21,11,4,3
85,出っ歯 矯正,11700,80,2.903,0.004,26,74,10,21,20,27,15,4,3
86,歯並び 遺伝,5200,80,3.642,0,27,73,4,23,38,23,7,2,3
87,歯並び 矯正 費用,2800,80,4.337,0,45,55,9,18,17,23,19,8,6
88,歯並び 悪い,2000,80,4.542,0,31,69,5,14,29,31,14,4,3
89,ホワイトニング 歯医者,32300,70,1.739,5.587,23,77,3,22,19,22,20,10,4
90,歯周病 治し方,31200,70,1.691,-60.079,35,65,3,11,14,19,25,16,12
91,乳歯 生える順番,30800,70,1.763,-60.256,14,86,0,7,31,29,11,15,7
92,歯の矯正 料金,30400,70,1.822,-0.159,44,56,7,19,18,24,18,7,7
93,歯 ホワイトニング,30100,70,1.815,-1.574,30,70,1,7,16,29,27,13,7
94,ピコフラクショナル,29100,70,1.816,33.098,10,90,1,18,29,29,16,5,2
95,虫歯 放置,26800,70,1.842,-0.001,46,54,7,23,23,22,13,7,5
96,骨隆起,25300,70,1.99,6.038,24,76,1,11,23,26,21,12,6
97,反対咬合,21300,70,2.129,-5.427,19,81,3,10,34,31,11,6,5
98,歯科矯正 値段,17000,70,2.414,-1.362,32,68,6,20,19,23,20,8,4
99,歯列矯正 金額,13700,70,2.638,-0.002,34,66,11,38,17,15,11,5,3
100,キレイライン矯正,12700,70,2.624,-1.3,16,84,4,28,23,27,14,3,1
101,インビザライン矯正,12100,70,2.7,-2.87,20,80,5,14,16,26,23,11,5
102,歯列矯正 医療費控除 やり方,10600,70,2.818,27.131,24,76,2,19,24,28,19,5,3
103,噛み合わせ 治し方,10300,70,2.812,7.338,27,73,3,10,14,24,26,14,9
104,アンカースクリュー,9900,70,2.996,10.598,15,85,6,43,25,14,8,3,1
105,インビザライン 失敗例,7300,70,3.159,42.025,18,82,2,13,22,31,21,7,4
106,インビザライン 期間 平均,6300,70,3.353,0.002,17,83,2,17,22,28,21,6,4
107,歯列,2300,70,4.324,0.001,31,69,6,14,18,23,18,10,11
108,ボルニューマ,31100,60,1.651,20.751,9,91,0,8,22,32,25,9,4
109,豊胸,29600,60,1.704,4.714,28,72,8,26,26,20,12,5,3
110,眉間 ニキビ,28500,60,1.658,-46,20,80,11,39,28,14,5,2,1
111,二重,28200,60,1.796,-6.577,33,67,13,15,15,19,16,10,12
112,クマ取り,28000,60,1.663,-4.987,20,80,3,18,26,30,15,5,3
113,舌小帯,28000,60,1.65,2.21,23,77,3,16,30,25,12,9,5
114,o脚,27900,60,1.737,13.173,41,59,11,17,16,20,16,10,10
115,インプラントとは,26900,60,1.765,-1.013,33,67,3,20,16,17,19,13,12
116,一目惚れ,25500,60,1.727,-17.979,34,66,18,17,15,20,15,8,7
117,忘れ鼻,25100,60,1.804,-18.795,18,82,9,17,22,22,17,7,6
118,ほくろ除去,25100,60,1.802,-34.874,25,75,11,35,28,14,7,3,2
119,身長比較したったー,25000,60,1.776,43.983,10,90,47,34,9,5,3,1,1
120,歯 ブリッジ,24900,60,1.751,0.726,41,59,1,6,16,26,27,15,9
121,歯の治療,24700,60,1.891,0.001,38,62,1,2,6,14,25,24,28
122,毛穴,22400,60,1.97,6.943,21,79,6,16,25,28,15,6,4
123,乳歯,22200,60,1.979,0.001,28,72,2,9,27,31,12,11,8
124,虫歯 進行速度,21000,60,2.006,-0.018,30,70,8,24,25,22,13,4,4
125,差し歯 値段,20900,60,1.931,3.414,43,57,1,9,17,23,26,13,11
126,ノンクラスプデンチャー,20400,60,2.017,-21.867,29,71,0,3,8,18,29,25,17
127,乳歯 抜ける順番,20300,60,1.962,15.278,15,85,0,2,34,46,6,6,6
128,過剰歯,20200,60,1.986,0.001,27,73,3,9,27,33,15,7,6
129,ジョールファット,20100,60,2.005,30.77,11,89,2,25,27,22,15,6,3
130,リテーナーとは,19300,60,2.034,-1.506,37,63,2,15,17,22,25,13,6
131,口臭,17200,60,2.164,2.395,35,65,4,11,20,27,19,9,10
132,eライン,14100,60,2.464,2.645,35,65,11,28,25,17,9,6,4
133,舌の位置 正しい,13800,60,2.388,0.001,20,80,5,15,18,22,23,12,5
134,歯科矯正 保険適用,13700,60,2.328,-7.395,24,76,2,13,24,34,19,5,3
135,矯正歯科 選ぶポイント,12700,60,2.448,-1.052,16,84,3,16,13,31,26,6,5
136,前歯 セラミック,10100,60,2.74,15.55,22,78,1,9,20,26,26,12,6
137,マイオブレース,9700,60,2.725,8.163,16,84,1,5,34,46,8,3,3
138,八重歯 矯正,9100,60,2.785,-0.004,22,78,7,19,20,31,16,4,3
139,アンカースクリュー 矯正,6400,60,3.142,0.925,12,88,6,34,24,17,14,3,2
140,歯列矯正 顔の変化 写真,5000,60,3.487,12.996,24,76,5,30,22,22,14,5,2
141,あいうべ体操,23800,50,1.715,-25.008,26,74,2,7,14,23,22,16,16
142,エバーカラーワンデー,23800,50,1.664,-51.007,4,96,29,34,19,10,6,1,1
143,整形,23200,50,1.791,6.056,30,70,7,12,16,24,21,11,9
144,差し歯とは,22600,50,1.74,-14.096,36,64,1,6,11,18,25,20,19
145,湘南美容外科 脱毛,22400,50,1.83,-1.032,14,86,4,50,26,11,6,2,1
146,うなじ,22400,50,1.685,8.048,37,63,12,21,19,17,12,8,11
147,親知らず 横向き,21400,50,1.792,2.356,32,68,4,24,22,22,17,7,4
148,歯周病 治る,20900,50,1.72,-1.908,33,67,5,13,16,21,23,13,9
149,スネコス注射,20900,50,1.7,-20.053,9,91,0,7,17,31,30,11,4
150,生理 下痢,20300,50,1.815,-4.976,4,96,7,27,33,26,5,1,1
151,唇,19700,50,1.821,24.023,38,62,8,11,14,18,17,14,18
152,歯周病 歯磨き粉,19500,50,1.836,-25.941,32,68,1,8,18,26,26,14,7
153,歯根膜炎,19200,50,1.905,-33.849,27,73,2,9,18,26,23,14,8
154,歯の数は何本,18600,50,2.034,0.001,37,63,3,7,11,21,19,18,21
155,頬骨,18300,50,1.991,22.438,36,64,10,16,17,17,19,11,10
156,オフィスホワイトニング,15600,50,2.158,7.429,23,77,3,27,27,23,12,5,3
157,人中短縮,15500,50,2.124,-12.763,17,83,5,20,26,25,15,6,3
158,歯 セラミック,15400,50,2.136,-3.333,35,65,1,10,22,29,22,10,6
159,oh my teeth,15200,50,2.121,-2.035,40,60,5,26,23,21,16,7,2
160,歯の本数は何本,14200,50,2.134,0.001,39,61,3,12,15,19,19,15,17
161,ダイレクトボンディング,13700,50,2.257,-15.532,26,74,3,15,22,27,20,9,4
162,ナイトガード,13100,50,2.205,1.593,33,67,2,13,21,26,20,11,7
163,タフトブラシ,13000,50,2.25,4.723,25,75,1,13,17,21,20,15,13
164,口ゴボ 治し方,12600,50,2.314,-14.464,23,77,18,35,23,14,7,2,1
165,コンポジットレジン,12500,50,2.312,1.563,35,65,3,17,19,24,20,10,7
166,抜歯後 食事,12500,50,2.245,2.813,29,71,1,30,30,18,13,5,3
167,前歯 虫歯,12100,50,2.257,13.957,29,71,7,25,30,22,10,3,3
168,すきっ歯 矯正,11900,50,2.406,0.006,33,67,8,19,19,28,18,4,4
169,歯列矯正 保険適用,11900,50,2.289,-0.025,24,76,6,27,26,23,12,3,3
170,前歯 差し歯,11700,50,2.279,0.014,35,65,1,5,14,24,30,16,10
171,矯正 ワイヤー,8200,50,2.749,10.966,17,83,8,19,17,33,17,3,3
172,噛み合わせが悪くなると,7300,50,2.841,0.684,24,76,3,8,13,22,27,16,11
173,叢生,5700,50,3.155,0,26,74,5,19,23,28,12,6,7
174,矯正 抜歯,5700,50,3.059,-8.612,19,81,7,28,21,26,13,3,2
175,歯の色 見本,4800,50,3.214,0.018,19,81,4,18,21,23,20,10,4
176,歯列矯正 50代,4400,50,3.346,0.003,16,84,0,1,1,21,65,9,3
177,リテーナー 期間,4300,50,3.458,3.272,19,81,10,35,24,18,9,2,2
178,歯列矯正 抜歯,3500,50,3.627,3.537,22,78,4,24,24,25,16,4,3
179,歯根吸収,3100,50,3.634,2.298,18,82,2,22,25,25,16,6,4
180,歯の色,3000,50,3.808,9.758,26,74,6,17,22,22,21,6,6
181,芸能人 歯,2700,50,3.713,0.001,26,74,2,12,26,30,20,7,3
182,芸能人 歯並び,2100,50,4.154,0.125,19,81,2,12,27,30,21,6,2
183,正しい噛み合わせ,2000,50,4.219,11.781,20,80,7,26,25,18,14,7,3
184,虫歯治療 費用,22300,40,1.679,32.672,46,54,6,45,22,12,7,4,4
185,細菌性膣炎,21900,40,1.65,-25.642,7,93,3,33,27,18,12,4,3
186,湘南 脱毛,20900,40,1.678,23.403,9,91,3,49,29,11,5,2,1
187,歯根嚢胞,20800,40,1.687,-9.157,31,69,1,8,13,22,27,18,11
188,歯磨き,20500,40,1.746,12.197,40,60,3,8,14,18,17,17,23
189,歯の神経を取った後 痛い,19000,40,1.696,14.651,27,73,2,9,18,29,25,11,6
190,写真写りが悪すぎる人,18900,40,1.747,26.475,25,75,11,19,20,24,18,5,3
191,歯医者 初診料,18800,40,1.755,-17.488,37,63,4,40,22,17,9,4,4
192,ランウェイチャンネル,18800,40,1.696,-29.935,5,95,2,32,40,14,7,3,2
193,つむじ,18700,40,1.673,5.007,49,51,10,21,20,17,12,9,11
194,フロス 歯磨き 順番,18600,40,1.75,56.617,31,69,3,22,26,21,14,7,7
195,小鼻縮小,18500,40,1.704,-11.547,14,86,9,27,23,20,14,5,2
196,歯科助手,17900,40,1.777,-24.961,37,63,5,21,21,24,18,7,4
197,歯医者 定期検診,17600,40,1.837,3.02,32,68,4,29,24,18,13,7,5
198,抜歯後,17600,40,1.699,12.864,32,68,1,11,15,20,23,17,13
199,えくぼ,17500,40,1.857,8.008,33,67,10,18,22,24,13,7,6
200,ミスティウーマン,17300,40,1.655,24.787,5,95,2,25,34,18,14,5,2
201,整理中 眠い なぜ,17200,40,1.66,35.926,4,96,6,27,35,26,4,1,1
202,頬のたるみ,17100,40,1.805,-52.071,15,85,0,3,10,24,34,19,10
203,日焼け,17100,40,1.719,-70.941,50,50,6,13,20,23,17,11,10
204,男の子,16800,40,1.739,-1.373,26,74,6,10,25,29,11,9,10
205,抜歯後 血が止まらない,16800,40,1.707,-5.748,34,66,2,13,15,19,23,15,13
206,有村架純 歯,16600,40,1.88,-22.466,11,89,1,7,26,36,21,7,2
207,抜歯 穴 いつ塞がる,16500,40,1.894,9.15,39,61,2,11,16,21,23,14,13
208,団子鼻,16400,40,1.73,-15.139,27,73,15,21,22,20,13,5,4
209,顔の大きさ 平均,16200,40,1.99,-8.159,18,82,23,31,18,15,9,2,2
210,血餅,16000,40,1.902,2.828,33,67,8,23,26,21,13,6,3
211,銀歯,15900,40,1.869,-3.518,42,58,4,17,25,24,17,8,5
212,上顎,15900,40,1.819,-14.457,30,70,5,12,17,21,20,13,12
213,埋没 ダウンタイム,15900,40,1.768,-34.347,10,90,11,31,19,20,14,3,2
214,甲斐田晴,15700,40,1.783,28.781,17,83,24,30,22,12,8,2,2
215,親知らず 虫歯,15400,40,1.952,-6.988,39,61,2,26,31,22,11,5,3
216,虫歯治療,15200,40,1.953,49.131,43,57,6,16,17,18,18,14,11
217,相加相乗平均,15200,40,1.929,-49.138,58,42,70,15,4,4,4,2,1
218,口角ボトックス,14600,40,1.957,-11.053,6,94,2,28,24,23,16,5,2
219,鼻整形,14600,40,1.907,-31.541,18,82,16,32,17,16,12,5,2
220,面長,14400,40,1.911,-30.098,34,66,19,23,21,18,10,4,5
221,なで肩,13800,40,1.997,-9.408,46,54,15,22,22,20,11,5,5
222,えくぼ 理由,13600,40,1.931,0.001,17,83,10,23,25,22,12,4,4
223,親知らず 抜歯後 腫れ,13500,40,2.034,0.882,26,74,5,29,21,21,17,5,2
224,面長 前髪,13300,40,2.147,-11.697,5,95,12,21,30,22,10,3,2
225,しなこ 歯,13200,40,2.032,2.463,18,82,2,8,32,33,18,5,2
226,メーラーファット,13100,40,2.154,-1.084,13,87,4,28,29,21,12,4,2
227,前歯 ブリッジ,12600,40,1.982,-7.231,36,64,1,2,9,25,34,19,10
228,唇 ヒアルロン酸,12300,40,2.085,-7.048,8,92,2,20,25,30,15,5,3
229,ジルコニア セラミック 違い,12000,40,2.115,0.451,34,66,0,7,15,23,24,18,13
230,犬歯とは,11900,40,2.125,0.001,30,70,4,11,14,21,20,15,15
231,橋本環奈 歯,11700,40,2.105,4.418,18,82,2,8,20,28,22,13,7
232,永久歯 生えてこない,11300,40,2.095,0.011,24,76,2,4,27,40,13,7,7
233,ドライソケット 見た目,11200,40,2.12,17.386,24,76,2,30,30,19,12,5,2
234,頬骨が出てる人,11000,40,2.307,-1.54,17,83,11,23,20,20,18,5,3
235,横顔がブサイク,11000,40,2.19,-3.357,24,76,18,30,23,17,8,3,1
236,ホームホワイトニング 効果,10500,40,2.294,10.313,21,79,2,23,28,24,14,6,3
237,歯根破折,10300,40,2.336,14.511,33,67,1,7,16,23,26,17,10
238,オーマイティース 口コミ,9100,40,2.475,-0.015,17,83,4,20,20,26,22,6,2
239,歯 イラスト,8800,40,2.374,20.641,17,83,5,23,26,27,11,4,4
240,セラミック 歯 後悔,8100,40,2.65,14.028,22,78,2,15,23,23,21,10,6
241,差し歯 保険適用,7800,40,2.516,-2.611,35,65,0,6,16,25,29,14,10
242,インビザラインとは,7700,40,2.572,30.116,20,80,6,23,20,17,19,10,5
243,歯科矯正 マウスピース,7400,40,2.644,-6.957,20,80,2,11,18,29,27,9,4
244,前歯 矯正,7300,40,2.577,-0.034,19,81,3,28,26,26,12,3,2
245,歯 矯正,7100,40,2.72,-0.001,48,52,5,15,28,26,17,5,4
246,床矯正,7100,40,2.472,3.876,13,87,2,5,30,46,12,3,2
247,マウスピース矯正 できない人,6900,40,2.657,-0.115,20,80,7,22,20,23,19,6,3
248,上顎前突,6700,40,2.646,-0.968,18,82,8,22,27,24,10,4,5
249,奥歯,6600,40,2.639,0,36,64,5,17,17,21,18,12,10
250,口ボコ,6000,40,2.981,-25.801,22,78,16,28,20,20,11,3,2
251,ラミネートベニア 費用,5100,40,2.892,-0.389,25,75,2,14,20,25,24,11,4
252,開咬,4900,40,3.085,0.083,18,82,4,20,31,27,11,5,2
253,部分矯正 費用,4800,40,3.204,-0.023,23,77,11,31,25,21,8,3,1
254,歯列矯正 期間,4600,40,3.183,-9.018,33,67,10,35,21,14,11,6,3
255,矯正 ゴムかけ 効果,4600,40,3.145,-21.951,14,86,8,37,22,21,10,1,1
256,歯の名前 一覧,4500,40,3.068,0.001,30,70,2,11,18,29,14,13,13
257,下の歯 ガタガタ,3300,40,3.496,-0.017,16,84,4,12,26,29,18,8,3
258,歯肉退縮,3300,40,3.454,2.357,30,70,5,21,26,24,13,5,6
259,インビザライン 痛み,3200,40,3.479,-28.056,18,82,2,17,24,29,19,6,3
260,抜歯矯正,3100,40,3.607,-2.2,21,79,13,41,21,13,8,2,2
261,犬歯 尖ってる,3000,40,3.663,-0.446,25,75,13,31,24,19,7,2,4
262,インビザライン ゴムかけ 効果,3000,40,3.633,-42.487,16,84,2,22,24,28,18,5,1
263,歯の噛み合わせ 正しい位置,3000,40,3.459,0.002,27,73,7,15,14,20,22,13,9
264,矮小歯,2900,40,3.518,15.121,16,84,7,25,24,24,13,5,2
265,歯の形,2400,40,3.784,0,27,73,7,21,19,21,14,9,9
266,歯並び悪い芸人,2200,40,3.744,0,26,74,2,10,18,26,25,14,5
267,ゴムかけ 矯正,2000,40,4.006,0.751,14,86,8,37,31,15,7,1,1
268,ブラックトライアングル 埋める,1800,40,4.038,3.612,13,87,1,14,31,29,18,4,3
269,歯並び悪い 芸能人,1700,40,4.166,0.005,29,71,9,21,23,23,16,4,4
270,下の歯,1700,40,4.049,40.127,28,72,11,19,25,22,11,4,8
271,矯正 失敗,1500,40,4.281,-2.264,21,79,5,26,26,26,11,3,3
272,正しい歯並び,1100,40,4.515,0.001,19,81,6,28,26,18,13,5,4
273,縮毛矯正 カラー,17200,30,1.671,-58.184,7,93,17,28,18,18,12,5,2
274,エイミーイストワール,16600,30,1.694,75.043,6,94,4,35,32,15,9,3,2
275,歯茎 腫れ,16400,30,1.669,-12.719,36,64,3,16,28,28,15,6,4
276,歯のクリーニング,16200,30,1.657,-19.815,26,74,2,12,19,24,22,12,9
277,dカップ,16100,30,1.706,51.656,56,44,21,30,21,14,8,3,3
278,リップライナー,16100,30,1.661,36.895,6,94,3,15,25,26,18,8,5
279,歯の黄ばみをとる方法,16000,30,1.703,-19.419,34,66,9,16,19,22,18,9,7
280,オーラルケア,15600,30,1.704,-44.687,35,65,2,6,11,17,24,20,20
281,痩身エステ,15500,30,1.688,16.144,15,85,1,30,26,19,15,7,2
282,眉毛パーマ,15400,30,1.689,5.069,19,81,4,25,25,21,17,5,3
283,しこりニキビ,15100,30,1.674,-52.004,20,80,11,40,30,11,5,2,1
284,城本クリニッック,14900,30,1.659,-58.834,22,78,4,20,18,22,20,9,7
285,まつ毛 コーティング剤,14700,30,1.696,-4.106,2,98,6,47,26,14,5,1,1
286,クローバー歯科,14500,30,1.81,-13.377,29,71,2,14,21,26,19,10,8
287,根尖性歯周炎,14500,30,1.805,-21.586,30,70,1,13,19,26,21,12,8
288,わすればな 鼻,14200,30,1.731,-24.333,16,84,11,21,22,21,16,6,3
289,顎の下 痛い,14200,30,1.668,-12.472,23,77,3,11,18,25,24,12,7
290,顔のたるみ 筋トレ,14100,30,1.718,-20.826,24,76,1,3,12,28,29,16,11
291,歯茎 白い,14000,30,1.762,5.35,29,71,6,21,26,23,14,6,4
292,歯科検診 用語,13900,30,1.804,-9.748,24,76,14,8,21,37,11,5,4
293,ガミースマイル 芸能人,13900,30,1.779,-10.699,27,73,3,10,19,27,24,12,5
294,表情筋,13800,30,1.693,-30.824,35,65,6,16,16,22,19,12,9
295,共通テストリサーチ,13800,30,1.684,53.069,47,53,47,8,1,15,26,2,1
296,ペアーズ いいね数,13700,30,1.811,39.429,30,70,1,47,29,13,7,2,1
297,出会いがない 社会人,13700,30,1.772,-14.591,36,64,1,55,23,10,7,2,2
298,ふたえ埋没法,13700,30,1.69,-38.878,14,86,7,17,17,22,23,9,5
299,誕プレ,13700,30,1.664,-35.225,28,72,26,28,11,15,12,5,3
300,ホクロ除去 テープいつまで,13600,30,1.696,6.972,17,83,7,28,23,20,15,5,2
301,マイヘア,13600,30,1.67,-71.439,37,63,22,41,16,10,8,2,1
302,アマプラ 倍速再生,13600,30,1.667,-9.1,29,71,9,35,21,20,12,2,1
303,医療費控除 年末調整,13600,30,1.657,6.962,36,64,0,13,29,27,19,7,5
304,顔 脂肪吸引,13500,30,1.88,18.017,18,82,4,32,29,20,10,3,2
305,気になる人,13500,30,1.802,10.964,28,72,11,20,18,30,15,2,4
306,眉毛 形,13500,30,1.793,-20.601,14,86,10,21,21,22,15,7,4
307,ゆのん アレックス 別れた,13500,30,1.695,-54.186,11,89,15,20,31,25,7,1,1
308,鼻の角栓,13500,30,1.653,8.793,34,66,6,20,25,27,14,5,3
309,アデノ,13400,30,1.816,50.132,20,80,1,6,44,31,9,6,3
310,食いしばり 原因,13400,30,1.709,70.724,15,85,2,10,20,28,25,10,5
311,銀座よしえクリニック,13300,30,1.871,57.795,12,88,1,10,16,25,27,13,8
312,ランドセル 収納,13300,30,1.834,83.642,15,85,0,1,41,48,5,2,3
313,前世,13300,30,1.679,16.956,32,68,7,11,17,24,21,11,9
314,eラインとは,13200,30,1.823,23.906,38,62,11,24,18,17,16,9,5
315,肌のハリを取り戻す,13200,30,1.783,-1.297,15,85,1,3,12,29,31,16,8
316,ウェディング,13200,30,1.751,125.212,30,70,4,26,26,14,14,10,6
317,二の腕 脂肪吸引,13200,30,1.7,14.007,5,95,1,31,31,21,11,3,2
318,リドメックス,13200,30,1.673,-6.426,27,73,2,7,20,28,20,10,13
319,銀歯を白い歯に,13100,30,1.748,-16.979,31,69,2,11,21,30,25,8,3
320,春服,13000,30,1.762,163.574,19,81,13,21,25,21,11,5,4
321,身長差,12900,30,1.804,-20.675,15,85,24,35,21,10,6,2,2
322,千賀デンタルクリニック,12900,30,1.658,0.424,32,68,2,21,19,21,22,10,5
323,オールオン4,12800,30,1.932,0.01,41,59,0,4,9,19,31,25,12
324,あいうえおんがく,12800,30,1.776,-44.974,26,74,13,10,20,36,10,5,6
325,お団子ヘア,12800,30,1.774,35.844,49,51,10,14,22,29,16,5,4
326,45歳,12800,30,1.751,6.748,43,57,1,3,10,64,10,6,6
327,ピコフラクショナル 効果,12800,30,1.678,65.11,10,90,1,16,27,30,18,5,3
328,フケ,12800,30,1.65,50.111,45,55,8,15,21,24,16,8,8
