順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
43,メガ割 2025 いつ,106000,1700,1.79,103.929,5,95,14,32,25,16,9,3,1
44,脂肪吸引,92900,1700,1.826,15.282,32,68,4,23,23,23,17,7,3
45,sbc湘南美容クリニック,72800,1700,2.085,40.49,29,71,3,17,19,23,22,11,5
46,vio 脱毛 後悔,36200,1700,2.751,1.041,12,88,2,10,20,30,24,10,4
47,脱毛 vio,33700,1700,2.85,-0.002,22,78,4,15,17,28,22,9,5
48,あおばクリニック 脱毛,28900,1700,3.125,8.242,21,79,6,57,22,8,5,1,1
49,ラココ 評判,26600,1700,3.122,-0.003,6,94,7,11,7,24,34,14,3
50,脱毛サロン,28900,1600,2.975,0,31,69,9,21,17,21,19,8,5
51,顔脱毛 医療,25000,1600,3.147,0.176,7,93,4,39,25,14,13,4,1
52,湘南美容外科 脱毛,21900,1600,3.322,8.567,14,86,5,49,26,11,6,2,1
53,ダーリッチ,88500,1500,1.821,3.035,11,89,19,40,18,11,9,2,1
54,美容皮膚科,77800,1500,1.944,0.001,15,85,4,12,15,24,24,13,8
55,湘南美容 脱毛,22600,1500,3.169,3.769,19,81,4,44,31,12,6,2,1
56,ブランクリニック 脱毛,16800,1500,3.51,1.87,8,92,11,55,12,9,10,2,1
57,レジーナクリニック 口コミ,12600,1500,3.782,0.385,10,90,8,41,20,16,12,2,1
58,医療脱毛 オススメ,8600,1500,4.138,-0.007,13,87,7,47,20,12,10,3,1
59,miumiu 財布,83400,1400,1.826,4.433,15,85,21,42,13,12,9,2,1
60,エラボトックス,67600,1400,2.003,14.027,18,82,6,32,23,21,13,3,2
61,医療脱毛 回数,7900,1400,4.162,0,18,82,5,37,25,18,11,3,1
62,医療脱毛 大阪,6900,1400,4.298,0,16,84,7,32,23,19,14,3,2
63,マーティンキム,76200,1300,1.865,0.145,15,85,15,36,13,15,15,4,2
64,恋愛占い,65900,1300,1.993,-9.276,22,78,40,36,9,7,6,1,1
65,vio 自己処理,35100,1300,2.631,2.55,9,91,14,32,19,18,11,4,2
66,メンズエミナル,23300,1300,2.974,0.027,86,14,3,40,32,14,8,2,1
67,永久脱毛,17500,1300,3.254,-0.002,44,56,9,20,17,24,20,6,4
68,アリシアクリニック 口コミ,12500,1300,3.596,0.009,10,90,3,23,15,20,25,10,4
69,isfp 相性,71300,1200,1.842,-23.912,22,78,30,48,12,5,4,1,0
70,ユニバ カチューシャ,70300,1200,1.927,1.888,9,91,28,52,8,6,4,1,1
71,dior 財布,61900,1200,1.962,5.386,17,83,17,48,17,9,6,2,1
72,nugu,61700,1200,1.99,-1.808,13,87,22,45,13,11,7,1,1
73,カラリア,52500,1200,2.133,-0.063,26,74,13,46,18,10,8,3,2
74,マツパ 頻度,45700,1200,2.248,14.613,4,96,12,54,18,9,6,1,0
75,湘南美容クリニック,41200,1200,2.352,8.564,33,67,4,21,21,22,19,8,5
76,デリケートゾーン 黒ずみ,36000,1200,2.487,7.896,6,94,9,29,25,21,11,3,2
77,顔脱毛,26500,1200,2.81,0.665,11,89,6,28,23,23,14,4,2
78,メンズ脱毛,22800,1200,2.882,-0.003,67,33,3,21,22,27,20,5,2
79,メンズリゼ 脱毛,22500,1200,2.94,6.364,86,14,3,38,28,18,10,2,1
80,tbc 脱毛 口コミ,17300,1200,3.192,0.002,7,93,1,18,16,27,30,6,2
81,ストラッシュ 脱毛,14900,1200,3.385,-0.002,7,93,11,42,26,12,6,2,1
82,相性占い,68300,1100,1.803,0.073,18,82,28,24,20,14,9,3,2
83,眉毛 脱色,62700,1100,1.854,23.4,9,91,11,25,25,22,12,3,2
84,ペアーズ 退会,54400,1100,1.975,14.099,35,65,2,55,23,11,6,2,1
85,ハイドラフェイシャル,51100,1100,2.032,4.331,15,85,2,27,29,23,13,4,2
86,湘南美容,40100,1100,2.215,14.173,23,77,2,22,30,24,14,5,3
87,メンズクリア,38700,1100,2.301,-0.002,87,13,3,26,36,23,8,2,2
88,メンズクリア 評判,36400,1100,2.349,-0.002,93,7,3,23,34,28,9,2,1
89,vio シェーバー,34900,1100,2.395,8.508,23,77,5,23,21,24,18,6,3
90,湘南 脱毛,20600,1100,2.984,4.506,9,91,4,49,28,11,5,2,1
91,ラココ,19800,1100,2.933,0.015,12,88,6,24,18,22,20,7,3
92,ラココ 脱毛 効果,13300,1100,3.424,-0.003,5,95,8,24,14,21,23,8,2
93,ホテラバ,59100,1000,1.893,-6.465,5,95,30,39,18,7,4,1,1
94,街コン,58200,1000,1.86,12.91,45,55,1,38,33,13,8,4,3
95,ハーブピーリング,57000,1000,1.854,13.945,14,86,4,26,27,22,14,5,2
96,品川スキンクリニック,54100,1000,1.861,0.015,12,88,2,18,22,25,21,8,4
97,nugu 通販,50400,1000,2.053,-11.818,12,88,19,43,13,13,9,2,1
98,ミュゼ 倒産危機,50000,1000,1.981,77.47,21,79,4,21,22,21,20,8,4
99,ブラジリアンワックス,49800,1000,1.902,0.009,52,48,2,11,22,29,21,10,5
100,vio,43500,1000,2.105,0.036,41,59,9,15,17,20,17,12,10
101,vio脱毛,22500,1000,2.751,6.796,23,77,9,22,21,24,16,5,3
102,一人暮らし 初期費用,54100,980,1.912,11.052,32,68,10,54,15,8,9,2,2
103,脱毛クリーム,47600,980,1.952,-0.119,54,46,10,12,14,25,22,11,6
104,ブラウン 脱毛器,44200,980,2.018,0.409,25,75,4,14,20,31,22,6,3
105,湘南美容クリニック 脱毛,10800,980,3.497,2.342,30,70,9,40,24,14,10,2,1
106,vio 黒ずみ,20800,960,2.785,12.198,6,94,7,28,22,24,12,4,3
107,ストラッシュ,11900,960,3.392,0.003,7,93,10,45,25,10,7,2,1
108,ストラッシュ 口コミ,12400,950,3.329,-0.002,4,96,10,39,26,13,9,2,1
109,sbc 脱毛,17800,940,2.964,3.134,24,76,4,43,28,14,8,2,1
110,焼肉きんぐ 韓国フェア,55600,920,1.852,4.105,12,88,33,37,10,10,7,2,1
111,タンポンの入れ方,52200,920,1.825,15.201,11,89,11,30,25,22,7,2,3
112,スリリンファイア,53900,900,1.799,-8.121,8,92,17,27,18,19,14,3,2
113,軟骨ピアス,51600,900,1.848,7.981,17,83,14,24,19,20,13,5,5
114,ケミカルピーリング,48000,890,1.876,9.901,16,84,5,25,23,21,17,6,3
115,メンズtbc,22000,870,2.576,0.042,91,9,1,19,26,30,18,4,2
116,パーソナルジム,48100,840,1.805,6.836,37,63,2,19,19,21,22,12,5
117,vio 医療脱毛,8500,840,3.537,0.008,8,92,3,22,30,26,13,4,2
118,性病検査,48400,830,1.79,14.799,62,38,3,32,25,19,13,5,3
119,リサマリ,44300,830,1.915,0.612,10,90,6,41,29,12,7,3,2
120,セルノート,32000,830,2.282,-1.086,8,92,25,33,15,13,9,3,2
121,全身脱毛 メンズ,19700,830,2.71,-0.009,92,8,5,31,29,20,10,3,2
122,ピアス 位置,48200,820,1.837,1.813,16,84,23,28,15,14,13,5,2
123,スキンケア 順番,44600,820,1.918,8.724,23,77,19,36,20,12,7,3,3
124,脂肪冷却,44600,820,1.844,38.104,27,73,2,15,25,28,21,6,3
125,色素沈着 治し方,47100,800,1.792,15.833,27,73,9,19,18,22,19,7,6
126,ハリウッドブロウリフト,43200,800,1.881,7.459,14,86,4,27,28,22,13,4,2
127,毛穴洗浄,41200,800,1.906,2.037,17,83,2,20,25,26,17,7,3
128,ディズニーカチューシャ,39000,800,2.018,-1.093,14,86,28,41,7,12,9,2,1
129,ルラ美容クリニック,37900,800,2.024,25.474,8,92,5,32,22,20,14,5,2
130,リゼ,30400,800,2.238,0.795,23,77,9,25,18,19,18,8,3
131,ジェントルマックスプロプラス,10500,800,3.317,2.219,28,72,5,40,26,16,9,3,1
132,インモード,43700,790,1.867,19.16,10,90,4,31,22,20,16,5,2
133,isfj 相性,49100,780,1.799,-21.271,21,79,21,51,16,6,4,1,1
134,ホワイトニング 値段,47100,780,1.797,33.384,40,60,11,30,18,15,14,8,4
135,ピアス 病院,44400,780,1.877,1.173,14,86,25,19,10,17,17,8,4
136,マツパ,44200,780,1.862,6.163,17,83,19,31,17,16,12,4,1
137,アリシア,28100,780,2.264,0.973,34,66,2,21,25,20,18,9,5
138,ニードル脱毛,15700,780,2.856,11.55,30,70,4,32,25,20,13,4,2
139,dior ネックレス,42400,770,1.941,-0.861,20,80,16,55,15,7,5,1,1
140,ハパクリスティン カラコン,37600,770,2.068,0.699,3,97,28,48,13,6,3,1,1
141,メンズリゼ,18400,770,2.708,1.296,88,12,2,36,32,18,9,2,1
142,肌診断,43300,760,1.85,10.756,11,89,16,27,17,17,14,5,4
143,眉毛アート,40200,760,1.905,1.738,17,83,5,27,21,20,15,7,5
144,100stars,44200,750,1.895,-8.623,5,95,50,28,6,8,6,1,1
145,prada 財布,43500,750,1.856,7.451,24,76,12,42,19,13,9,3,2
146,エミナルクリニック メンズ,10300,750,3.229,7.751,74,26,3,30,29,21,13,3,1
147,chico,43600,740,1.855,16.022,13,87,22,39,13,11,10,3,2
148,マツエク マツパ どっちがいい,41000,740,1.864,2.853,5,95,9,29,20,19,15,6,2
149,うなじ 脱毛,26200,740,2.28,12.172,10,90,6,19,18,26,23,5,3
150,リゼ 脱毛,8400,740,3.457,1.149,21,79,4,44,22,14,12,3,1
151,rbl 脱毛 評判,18200,730,2.569,-0.002,93,7,1,11,20,30,28,8,2
152,リファ 脱毛器,39900,720,1.808,0.455,22,78,3,10,17,32,27,8,3
153,tbc 倒産寸前,25100,720,2.315,10.949,33,67,1,10,12,17,28,24,8
154,ラッシュリフトとは,40000,710,1.848,12.086,4,96,9,34,19,16,15,5,2
155,彼氏 誕生日プレゼント,34400,710,2.042,19.079,7,93,16,51,18,9,4,1,1
156,家庭用脱毛器 ランキング,25200,710,2.274,13.936,27,73,6,19,23,30,17,3,2
157,ケノン,27300,690,2.138,0.589,36,64,4,15,25,31,18,4,3
158,眉アート,37600,680,1.85,9.876,14,86,2,17,21,23,20,10,7
159,grl 何日で届く,35000,660,2.008,-18.008,2,98,45,41,7,4,3,0,0
160,髭脱毛 何回で終わる,20400,660,2.443,2.89,83,17,4,29,31,21,11,3,1
161,ハイジニーナ,19200,660,2.449,1.023,38,62,4,13,21,30,19,8,5
162,エンターテイナー 相性,38000,650,1.894,9.184,27,73,18,51,18,7,4,1,1
163,ダーマペン 効果,35200,640,1.863,9.119,25,75,3,23,24,24,17,6,3
164,chico 通販,30900,640,2.068,14.723,3,97,25,44,12,9,7,2,1
165,マツパ 持ち,26300,630,2.2,16.313,3,97,22,44,17,9,6,1,1
166,大美会クリニック,10600,630,3.081,4.305,11,89,8,41,18,16,12,3,2
167,ウィルビークリニック,7900,630,3.339,2.808,33,67,2,34,26,19,13,4,2
168,マッチングアプリ 会うまで,36500,620,1.814,8.294,51,49,2,42,19,15,13,5,4
169,除毛クリーム,29400,620,2.004,0.013,36,64,15,19,21,25,13,4,3
170,メディキューブ 美顔器,36100,610,1.804,90.32,8,92,4,32,25,19,14,4,2
171,rienda,33900,610,1.913,21.132,6,94,13,47,21,9,6,2,2
172,ホームホワイトニング,33800,610,1.843,10.618,23,77,3,23,29,23,14,5,3
173,胸を大きくする方法,32700,610,1.91,13.678,11,89,28,25,15,17,10,3,2
174,ホワイトニング 歯医者,31800,610,1.91,9.367,22,78,4,22,19,22,20,9,4
175,esfj 相性,38300,600,1.793,-17.907,25,75,26,50,13,6,4,1,0
176,matin kim,34400,600,1.904,1.845,15,85,20,45,12,10,9,3,1
177,バストアップ方法,29300,600,1.983,0.133,13,87,15,24,19,20,13,5,4
178,ルメッカ,33900,590,1.806,10.663,11,89,2,19,28,27,16,5,3
179,ニキビ跡,32700,590,1.88,16.49,31,69,15,30,22,20,10,2,1
180,ヤーマン 脱毛器,30400,590,1.875,0.008,26,74,3,8,13,32,30,10,4
181,オーレンズ カラコン,29900,590,2.025,12.016,3,97,30,43,13,8,4,1,1
182,広報運動家,35500,580,1.819,1.188,24,76,10,52,21,9,6,1,1
183,istp 相性,33700,580,1.884,-30.294,26,74,30,46,14,5,3,1,1
184,dior ハイライト,31300,580,1.978,20.425,5,95,24,50,14,6,4,1,1
185,クリスマスプレゼント 彼氏,26200,580,2.101,9.782,8,92,11,48,20,12,7,1,1
186,顔脱毛 何回で効果,14600,580,2.64,1.805,6,94,4,32,25,20,14,4,1
187,一人暮らし 費用,32100,570,1.896,11.3,35,65,15,43,14,11,11,4,2
188,眉毛脱色,25800,570,2.117,16.394,9,91,25,38,16,11,7,2,1
189,スタバ バイト,32700,560,1.887,14.89,22,78,35,31,7,12,13,1,1
190,モラク カラコン,27900,560,2.035,11.91,4,96,34,41,11,8,5,1,0
191,肩ボトックス,27900,560,1.967,2.189,9,91,3,37,27,18,10,3,2
192,水着レディース 20代,25900,560,2.07,-10.62,22,78,4,52,5,8,18,7,6
193,モアコンタクト,33400,550,1.821,-3.457,6,94,19,39,21,11,7,2,1
194,ファーストピアス,32200,550,1.85,18.157,17,83,24,23,13,17,16,5,2
195,aimerfeel,28700,550,1.961,3.236,12,88,12,40,21,14,8,3,2
196,豊胸,28700,550,1.91,3.466,28,72,8,25,26,20,12,5,4
197,小陰唇縮小手術,22500,550,2.158,7.733,10,90,7,25,22,25,13,4,4
198,マツパ メイク 当日,21300,550,2.285,2.473,2,98,16,57,16,6,4,1,0
199,vio 脱毛 自己処理,15000,550,2.536,9.394,13,87,5,16,18,27,22,8,4
200,ウエスト 平均,30800,540,1.926,1.739,16,84,28,51,13,4,2,1,1
201,フラクショナルレーザー,27400,540,1.928,14.777,20,80,2,22,26,26,16,5,3
202,フラットラッシュとは,26900,540,1.984,-2.857,4,96,9,35,20,17,14,4,1
203,セルノート 口コミ,21500,540,2.208,-2.551,5,95,13,28,22,22,11,3,1
204,脱毛サロン 倒産一覧,18700,540,2.322,19.943,27,73,1,17,20,20,24,12,6
205,家庭用脱毛器,14900,540,2.551,0.008,32,68,10,26,25,22,12,4,1
206,アンドマリー,29500,530,1.932,55.287,10,90,18,50,16,7,6,2,1
207,街コン 東京,28300,530,1.923,1.413,41,59,0,42,35,12,7,3,1
208,juno ビューティークリニック,27600,530,1.887,127.159,17,83,1,9,18,28,29,12,3
209,愛着スタイル診断テスト,25600,530,2.073,55.16,9,91,32,46,11,6,4,1,0
210,ほくろ除去,24100,530,2.077,11.935,25,75,12,36,28,13,6,3,2
211,デートスポット,31600,520,1.812,21.919,40,60,25,28,15,17,10,3,2
212,キスマーク消し方すぐ,30700,520,1.821,18.308,32,68,11,39,23,16,8,2,1
213,charles&keith,29900,520,1.858,0.904,10,90,8,45,19,11,11,4,2
214,水の森美容外科,29200,520,1.87,0.065,11,89,10,28,13,15,20,10,4
215,涙袋 ヒアルロン酸,23400,520,2.106,17.073,13,87,10,38,21,15,10,3,3
216,トイトイトイクリニック,14800,520,2.519,7.175,28,72,1,26,26,19,17,7,4
217,光脱毛 効果,9800,520,2.891,0.006,39,61,3,17,23,30,19,5,3
218,ミュゼ 全身脱毛,7100,520,3.284,-0.025,10,90,15,29,15,21,14,4,2
219,オケージョンドレス,30400,510,1.819,53.59,5,95,2,50,18,9,14,5,2
220,キャバドレス,25400,510,1.995,-1.184,15,85,4,46,22,14,9,3,2
221,矯正 値段,25300,510,2.018,-4.566,31,69,18,38,15,16,9,2,2
222,ビーエスコート,23700,510,1.972,-0.102,14,86,2,12,20,37,22,5,2
223,社会人サークル,21400,510,2.169,6.734,35,65,2,49,22,11,10,4,2
224,メンズ 脱毛,11300,510,2.73,0.003,76,24,2,20,33,29,13,2,1
225,ミュゼ 100円 からくり,10900,510,2.784,-0.408,10,90,5,14,19,30,25,5,2
226,dior ピアス,30600,500,1.816,15.522,16,84,11,53,20,9,4,2,1
227,歌広場 料金,28700,500,1.908,-3.162,28,72,28,38,9,11,8,3,3
228,付き合ってからやるまでの期間,27700,500,1.904,-3.604,32,68,13,49,17,10,8,2,1
229,星ひとみ 占い 予約,27300,500,1.886,29.725,11,89,7,36,19,15,16,5,2
230,彼氏 冷めたサイン,26600,500,1.895,25.863,6,94,10,36,17,20,14,2,1
231,amood,26300,500,1.992,3.809,5,95,45,28,8,10,7,1,1
232,ミラドライ,26300,500,1.868,11.441,22,78,3,16,26,32,17,4,2
233,小顔矯正,25900,500,1.914,16.055,20,80,6,24,20,23,18,6,3
234,ピル 生理遅らせる,25600,500,1.911,13.554,5,95,6,30,25,31,6,1,1
235,アフターピル 副作用,24700,500,2.018,27.584,23,77,10,46,21,14,6,2,1
236,二重整形,19900,500,2.213,6.07,21,79,19,30,19,15,12,3,2
237,おやすみスリム,28800,490,1.797,-28.24,17,83,4,35,31,17,10,2,1
238,クマ取り,27800,490,1.803,1.926,20,80,3,18,26,30,15,5,3
239,aiam 香水,25900,490,1.947,-1.654,19,81,7,47,18,12,11,4,1
240,レジーナ,25300,490,1.894,1.878,46,54,3,14,16,22,22,14,9
241,パリジェンヌ ラッシュリフト違い,23100,490,2.041,54.738,3,97,6,38,26,17,9,3,1
242,ハイドラジェントル,22200,490,2.036,16.463,11,89,2,27,29,23,13,4,2
243,ワリカ 作成,32200,480,1.813,14.182,39,61,0,86,10,1,2,1,0
244,ピル 生理こない,27700,480,1.831,35.081,15,85,4,42,31,15,5,2,1
245,動物顔診断,27500,480,1.859,41.52,8,92,38,32,12,10,6,1,1
246,ipl光治療,27000,480,1.819,31.717,18,82,2,17,23,27,18,9,4
247,東京美肌堂,26200,480,1.852,18.413,9,91,1,15,24,31,19,7,3
248,charme,22000,480,2.154,55.075,6,94,38,40,7,6,5,2,2
249,マッチングアプリ 写真,22000,480,2.063,3.958,50,50,2,41,26,14,10,4,3
250,転職サイト 20代,21500,480,2.172,60.831,31,69,0,84,3,1,8,3,1
251,マツエク コーティング剤,20300,480,2.164,16.62,3,97,11,43,19,14,9,3,1
252,ベンスクリニック 新宿,19600,480,2.197,4.816,8,92,4,43,23,15,11,3,1
253,キャンマジ,30100,470,1.797,-17.031,6,94,50,28,9,7,4,1,1
254,heather,28600,470,1.832,-3.041,8,92,29,38,10,9,8,3,3
255,恵聖会クリニック,27400,470,1.864,-1.991,9,91,20,36,11,13,14,4,2
256,ティファニー 香水,27100,470,1.834,11.025,23,77,7,39,18,16,15,3,2
257,セニアクリニック 韓国,22800,470,2.023,19.956,7,93,3,39,18,16,17,5,2
258,vio 脱毛 男性,15100,470,2.341,2.018,96,4,2,13,24,26,21,9,5
259,レーザー脱毛,6500,470,3.202,0.244,43,57,4,15,20,29,23,6,3
260,furfur,29100,460,1.793,1.825,5,95,15,50,18,8,6,2,1
261,化粧品検定,27200,460,1.81,26.417,14,86,12,29,21,18,13,4,3
262,チョコザップ 脱毛,19100,460,2.11,0.001,48,52,5,20,25,29,15,4,2
263,パナソニック フェリエ,15900,460,2.314,16.633,15,85,5,27,20,23,18,5,2
264,entp 相性,28900,450,1.801,-0.042,29,71,30,47,12,6,3,1,1
265,デート なにする,25400,450,1.877,34.946,40,60,14,44,23,12,4,1,2
266,miumiu ヘアクリップ,24600,450,1.948,-1.539,10,90,20,49,15,9,5,1,1
267,ニキビ跡 レーザー治療,22200,450,2.006,16.103,23,77,8,37,25,17,10,2,1
268,湘南美容皮膚科,19400,450,2.096,34.624,14,86,1,18,20,24,22,9,6
269,脱毛 周期,7900,450,3.003,34.078,28,72,4,41,23,20,9,2,1
270,リファ コテ,26900,440,1.8,7.641,9,91,14,36,25,14,8,2,1
271,dazzlin,26800,440,1.822,-6.602,8,92,13,50,17,8,7,3,2
272,バレード 香水,26400,440,1.817,12.216,36,64,9,42,17,14,12,4,2
273,dinto リップ,24500,440,1.911,23.924,4,96,15,40,18,12,10,3,2
274,デリケートゾーン 保湿,24400,440,1.828,17.266,7,93,3,15,16,22,26,13,5
275,聖心美容クリニック,23500,440,1.905,0.166,15,85,3,17,16,20,23,13,8
276,眉毛サロン 頻度,16800,440,2.307,6.133,26,74,14,55,20,5,3,2,1
277,ミュゼ 50円 本当,9900,440,2.757,-4.598,8,92,11,14,16,30,22,5,2
278,ウォンジョンヨ パック,26100,430,1.8,3.459,4,96,15,42,20,13,7,2,1
279,別れるか別れないか迷う時,22800,430,1.912,30.153,18,82,9,38,18,18,13,2,2
280,地底人オンライン,21400,430,2.108,-15.983,36,64,50,36,3,5,4,1,1
281,ディオクリニック,20400,430,1.993,0.03,25,75,2,24,27,21,17,6,3
282,マツパ お風呂,18400,430,2.162,16.008,2,98,14,51,19,9,6,1,0
283,全身脱毛 料金,9400,430,2.811,-2.993,29,71,18,30,15,17,14,4,2
284,amiparis ニット,23200,420,1.916,12.907,21,79,10,53,15,9,9,3,1
285,グレイル 何日で届く,23000,420,1.943,27.478,3,97,29,41,13,10,5,1,1
286,ピーチジョン 店舗,22900,420,1.882,38.021,7,93,4,31,25,20,14,4,2
287,空白 コピー,20600,420,2.053,-28.063,17,83,51,41,2,2,2,1,1
288,医療ダイエット方法,15400,420,2.221,16.599,19,81,2,13,19,30,26,8,2
289,ジェイエステティック,13600,420,2.373,0.006,8,92,6,28,21,23,17,3,2
290,インナーブラン,13300,420,2.445,41.347,4,96,17,39,16,16,9,2,1
291,ワックス脱毛,12000,420,2.493,0.005,23,77,5,25,28,24,12,4,2
292,スプレンダーx,7500,420,2.979,10.84,25,75,2,32,31,19,10,3,3
293,マジョマジョ まつげ美容液,24800,410,1.831,29.917,3,97,21,40,20,9,7,2,1
294,アクネ マフラー,24800,410,1.828,6.002,25,75,6,54,17,11,9,2,1
295,低用量ピル 避妊効果,23000,410,1.909,-0.963,26,74,11,47,22,11,5,2,2
296,マッチングアプリ メッセージ,22600,410,1.897,21.88,66,34,2,48,27,11,8,2,2
297,マッチングアプリ 付き合うまで,21100,410,1.943,13.362,27,73,1,42,21,15,15,5,1
298,アリシアクリニック 店舗,18900,410,2.01,0.009,23,77,1,10,10,18,35,20,6
299,湘南美容外科 店舗,13000,410,2.412,1.826,16,84,2,17,14,19,26,16,6
300,介護脱毛とは,12200,410,2.462,0.001,20,80,1,2,6,23,33,23,12
301,evelyn,25300,400,1.843,-6.639,9,91,39,39,7,6,5,2,2
302,西野カナ ライブ,24900,400,1.798,-73.071,26,74,10,49,23,8,6,3,1
303,たまごっち switch,24600,400,1.821,138.783,17,83,4,64,19,6,5,1,1
304,タンバリンズ 店舗,23000,400,1.842,24.043,12,88,3,31,21,19,17,7,2
305,vioソープ,21900,400,1.853,56.197,6,94,2,10,13,29,30,13,3
306,生理遅らせる方法,20400,400,1.937,7.815,5,95,13,28,20,28,9,1,1
307,キスマークつける男 心理,20200,400,1.929,22.934,9,91,4,28,25,26,13,2,2
308,家庭用脱毛器 おすすめ,10700,400,2.54,-5.917,30,70,5,22,24,27,17,3,2
309,セルフ脱毛,9400,400,2.656,0.017,39,61,4,14,25,33,18,4,2
310,ipl 脱毛,9200,400,2.705,5.511,38,62,3,18,24,27,20,5,3
311,指揮官,22400,390,1.872,12.917,23,77,10,46,23,11,6,2,2
312,celine 財布,21500,390,1.901,17.859,17,83,8,49,20,11,7,3,2
313,バイト辞める時の言い方,20300,390,2.01,2.961,28,72,46,36,4,6,6,1,1
314,銀座カラー,16100,390,2.123,-0.001,22,78,1,18,32,23,15,8,3
315,ピル 種類,22600,380,1.794,4.626,10,90,5,36,29,19,8,2,1
316,ホワイトルマン,21900,380,1.812,-20.635,9,91,18,20,18,24,15,4,1
317,まつ毛パーマ 頻度,21700,380,1.827,20.12,3,97,2,33,31,19,10,3,2
318,ピクトリンク 解約,20800,380,1.954,0.486,8,92,20,53,11,8,6,1,1
319,美容クリニック,18000,380,2,4.261,27,73,4,18,17,22,20,11,8
320,鼻整形,15400,380,2.198,26.97,18,82,17,31,17,15,13,5,2
321,イビサクリーム,13500,380,2.276,36.318,10,90,4,15,18,29,21,7,6
